Wall time,Step,Value
1747698009.411586,4096,-1.3833585977554321
1747698014.7849722,6144,-1.3727048635482788
1747698019.6876884,8192,-1.355228304862976
1747698024.4869268,10240,-1.3413580656051636
1747698029.2391834,12288,-1.3256187438964844
1747698034.0942612,14336,-1.2864364385604858
1747698039.109278,16384,-1.2751773595809937
1747698043.8646593,18432,-1.2499183416366577
1747698048.8421266,20480,-1.245741605758667
1747698054.3933604,22528,-1.2897670269012451
1747698062.1050434,24576,-1.2203449010849
1747698069.4116337,26624,-1.1920485496520996
1747698076.6412182,28672,-1.1482816934585571
1747698084.4633796,30720,-1.1526235342025757
1747698091.2193618,32768,-1.1596176624298096
1747698098.0936513,34816,-1.1668118238449097
1747698105.640669,36864,-1.1149128675460815
1747698112.6919143,38912,-1.1891242265701294
1747698120.0542543,40960,-1.1698870658874512
1747698127.3642886,43008,-1.1093956232070923
1747698135.6226206,45056,-1.058802843093872
1747698143.407022,47104,-1.145095705986023
1747698151.2434287,49152,-1.0337841510772705
1747698159.3007643,51200,-1.1192177534103394
1747698167.7430043,53248,-1.0973771810531616
1747698175.29567,55296,-1.0656744241714478
1747698183.2946107,57344,-1.0348656177520752
1747698191.5241265,59392,-1.1037029027938843
1747698202.3447716,61440,-1.0300309658050537
1747698212.651257,63488,-1.076154112815857
1747698222.8615363,65536,-0.9873313307762146
1747698233.4394128,67584,-0.9635100364685059
1747698243.7265325,69632,-0.9699456691741943
1747698254.2889235,71680,-0.7641404271125793
1747698266.4881723,73728,-0.932122528553009
1747698281.610222,75776,-0.9517861604690552
1747698296.0951283,77824,-1.0138132572174072
1747698311.2587287,79872,-1.0337690114974976
1747698325.5320952,81920,-1.0170334577560425
1747698339.1231086,83968,-0.9202045202255249
1747698352.4373841,86016,-0.999564528465271
1747698365.7766113,88064,-1.0343016386032104
1747698379.5755572,90112,-1.050702691078186
1747698393.6264327,92160,-0.956518828868866
1747698407.7438312,94208,-1.0085537433624268
1747698426.0265026,96256,-0.8817181587219238
1747698442.6097622,98304,-0.9761363863945007
1747698457.8218782,100352,-1.0295864343643188
1747698473.3423383,102400,-0.8891749978065491
1747698488.3707519,104448,-0.8200096487998962
1747698504.328621,106496,-0.8736782670021057
1747698518.3818817,108544,-0.9034410119056702
1747698533.522753,110592,-0.9057341814041138
1747698548.1644251,112640,-0.9750337600708008
1747698562.522436,114688,-0.9351512789726257
1747698577.967458,116736,-0.9658589959144592
1747698601.034286,118784,-0.9742881059646606
1747698616.3648295,120832,-1.0315566062927246
1747698631.303434,122880,-0.9496834874153137
1747698646.2593694,124928,-0.9609334468841553
1747698663.9266942,126976,-0.9758390784263611
1747698681.7503424,129024,-0.9679590463638306
1747698698.3677788,131072,-0.915086567401886
1747698715.69562,133120,-0.9414664506912231
1747698733.5748012,135168,-0.9060394763946533
1747698751.536684,137216,-0.90082848072052
1747698767.9530547,139264,-0.8448484539985657
1747698783.7493725,141312,-0.776651918888092
1747698799.2456872,143360,-0.8380136489868164
1747698814.1771429,145408,-0.8819969892501831
1747698830.5689023,147456,-0.8536239862442017
1747698845.2856588,149504,-0.8816860914230347
1747698861.1198306,151552,-0.8633872866630554
1747698877.8211224,153600,-0.8581692576408386
1747698895.0320516,155648,-0.8923832774162292
1747698911.7074373,157696,-0.8714636564254761
1747698928.5332782,159744,-0.9218241572380066
1747698945.5755136,161792,-0.8746346831321716
1747698961.4796283,163840,-0.8385241627693176
1747698977.8018932,165888,-0.907652735710144
1747698993.5445044,167936,-0.8701522350311279
1747699009.0399926,169984,-0.8842545747756958
1747699024.7005403,172032,-0.9059231877326965
1747699041.8099747,174080,-0.8849945664405823
1747699057.2788014,176128,-0.8566663265228271
1747699072.1841674,178176,-0.9032677412033081
1747699087.1509602,180224,-0.8455153703689575
1747699102.1713095,182272,-0.839684784412384
1747699116.8212788,184320,-0.8787372708320618
1747699131.4784245,186368,-0.8823216557502747
1747699145.4967012,188416,-0.8498877286911011
1747699159.4397564,190464,-0.8845703601837158
1747699173.87949,192512,-0.8017387390136719
1747699189.7210555,194560,-0.7874893546104431
1747699204.903127,196608,-0.8010005950927734
1747699219.2034385,198656,-0.8366066813468933
1747699233.039967,200704,-0.8286311030387878
1747699246.215534,202752,-0.7715278267860413
1747699259.5886753,204800,-0.8276382088661194
1747699273.5458736,206848,-0.8068968057632446
1747699287.038826,208896,-0.7614246606826782
1747699301.2563083,210944,-0.7726778388023376
1747699314.7881694,212992,-0.8206967711448669
1747699327.9855309,215040,-0.7929744124412537
1747699343.050568,217088,-0.784541666507721
1747699357.313904,219136,-0.8303520083427429
1747699371.3993206,221184,-0.8082085251808167
1747699384.6438973,223232,-0.8244365453720093
1747699397.9660053,225280,-0.7388625741004944
1747699411.7849565,227328,-0.7527163624763489
1747699425.4963505,229376,-0.7634110450744629
1747699438.7269957,231424,-0.7958585023880005
1747699451.8344116,233472,-0.7844525575637817
1747699465.2150047,235520,-0.7558460235595703
1747699478.9952612,237568,-0.7952292561531067
1747699492.4626093,239616,-0.7824622988700867
1747699505.865307,241664,-0.7794249057769775
1747699519.4607306,243712,-0.7726076245307922
1747699532.8868887,245760,-0.7897678017616272
1747699546.4188526,247808,-0.7880882620811462
1747699560.1886046,249856,-0.7712526917457581
1747699574.2614312,251904,-0.8088024854660034
1747699592.6302867,253952,-0.8393293619155884
1747699606.0051932,256000,-0.780727207660675
1747699619.2427404,258048,-0.8213802576065063
1747699633.87549,260096,-0.7879369854927063
1747699647.4057078,262144,-0.8460226655006409
1747699660.7306688,264192,-0.8526859283447266
1747699674.0122962,266240,-0.8337060213088989
1747699687.2053232,268288,-0.8167478442192078
1747699701.258142,270336,-0.8190209865570068
1747699714.3973253,272384,-0.7620168924331665
1747699728.4209867,274432,-0.798254132270813
1747699741.869717,276480,-0.7797632217407227
1747699755.135567,278528,-0.7818158268928528
1747699768.3419745,280576,-0.7909648418426514
1747699781.0126526,282624,-0.8051478862762451
1747699793.998478,284672,-0.7678693532943726
1747699806.7948437,286720,-0.7458866834640503
