Wall time,Step,Value
1747700163.3380766,264192,58.33384704589844
1747700176.6774485,266240,59.665470123291016
1747700192.2460482,268288,62.037837982177734
1747700206.5542202,270336,60.61082077026367
1747700220.6138756,272384,57.6853141784668
1747700234.4521031,274432,55.601402282714844
1747700249.0875087,276480,56.63346481323242
1747700263.6115673,278528,59.7788200378418
1747700277.42673,280576,66.45492553710938
1747700290.6936686,282624,66.5916519165039
1747700304.0952787,284672,68.58413696289062
1747700317.3188183,286720,63.886322021484375
1747700330.7238715,288768,66.2185287475586
1747700344.0481436,290816,69.17537689208984
1747700357.0098872,292864,70.40589904785156
1747700370.408007,294912,70.43159484863281
1747700383.6465023,296960,70.74723815917969
1747700396.9920933,299008,74.26545715332031
1747700410.7867959,301056,77.94110107421875
1747700424.364601,303104,80.33356475830078
1747700438.1993337,305152,87.1761474609375
1747700451.3545797,307200,90.84184265136719
1747700464.601664,309248,95.82923126220703
1747700478.9910934,311296,96.27740478515625
1747700494.412426,313344,97.01370239257812
1747700508.7258806,315392,104.4965591430664
1747700522.288189,317440,106.711181640625
1747700535.718439,319488,111.06649780273438
1747700549.3735197,321536,111.82715606689453
1747700563.0072732,323584,115.48481750488281
1747700576.7170968,325632,122.49932861328125
1747700589.9082544,327680,126.14083862304688
1747700603.6598837,329728,128.18211364746094
1747700617.6605568,331776,129.91250610351562
1747700631.3180568,333824,134.54144287109375
1747700644.628004,335872,135.31898498535156
1747700657.8504522,337920,138.4355926513672
1747700670.886318,339968,142.22447204589844
1747700683.6440663,342016,147.86984252929688
1747700696.5096376,344064,151.06796264648438
1747700709.9016929,346112,150.9447021484375
1747700722.9266531,348160,150.46197509765625
1747700735.947936,350208,151.2692108154297
1747700749.042663,352256,155.4722442626953
1747700762.029957,354304,154.3234405517578
1747700775.3427055,356352,153.00552368164062
1747700788.3992155,358400,153.00747680664062
1747700801.398476,360448,155.0497283935547
1747700814.4463058,362496,157.0269012451172
1747700827.5893097,364544,162.64231872558594
1747700840.63033,366592,162.90798950195312
1747700853.707711,368640,163.59336853027344
1747700866.6269753,370688,161.21885681152344
1747700880.090467,372736,165.20523071289062
1747700893.1526842,374784,163.13796997070312
1747700906.2751215,376832,166.76242065429688
1747700919.8529372,378880,168.93585205078125
1747700933.4373827,380928,170.98892211914062
1747700946.8414018,382976,172.2324676513672
1747700960.1817572,385024,170.3264923095703
1747700973.626238,387072,170.53472900390625
1747700987.03973,389120,175.35035705566406
1747701000.5307019,391168,177.33897399902344
1747701013.8343596,393216,179.06381225585938
1747701026.8650095,395264,183.99325561523438
1747701039.920016,397312,184.130126953125
1747701052.917214,399360,184.36172485351562
1747701066.1553082,401408,186.77610778808594
1747701079.1201217,403456,185.3066864013672
1747701092.1684217,405504,185.77850341796875
1747701105.2058825,407552,186.0923309326172
1747701118.1246223,409600,186.21380615234375
1747701130.9516888,411648,186.3274383544922
1747701144.0453122,413696,190.84376525878906
1747701157.1247969,415744,193.64540100097656
1747701170.0372362,417792,198.10523986816406
1747701182.9872947,419840,199.90872192382812
1747701196.0214999,421888,204.65753173828125
1747701208.8542428,423936,204.34303283691406
1747701221.681239,425984,205.7098846435547
1747701234.7016485,428032,205.94992065429688
1747701248.147805,430080,209.54403686523438
1747701261.5116947,432128,209.83277893066406
1747701274.6729047,434176,206.12351989746094
1747701287.5143,436224,210.83071899414062
1747701300.550387,438272,208.6934814453125
1747701313.9057548,440320,210.06410217285156
1747701327.221024,442368,209.875244140625
1747701340.3632267,444416,211.32725524902344
1747701353.717785,446464,206.5150146484375
1747701366.9655344,448512,207.9004669189453
1747701380.215696,450560,205.11294555664062
1747701393.3555205,452608,205.11514282226562
1747701406.5173862,454656,205.2390899658203
1747701419.960109,456704,207.47337341308594
1747701433.3177874,458752,207.6333770751953
1747701446.9831605,460800,209.71136474609375
1747701460.0948403,462848,212.24197387695312
1747701473.2012124,464896,210.44622802734375
1747701485.9371235,466944,214.31881713867188
1747701498.8415873,468992,205.7291259765625
1747701511.603533,471040,206.4593505859375
1747701524.5433903,473088,206.618408203125
1747701537.8412552,475136,205.38409423828125
1747701550.8297255,477184,206.51919555664062
1747701564.008439,479232,207.0343017578125
1747701577.209601,481280,203.77967834472656
1747701590.5920916,483328,199.9486846923828
1747701603.7407603,485376,203.26736450195312
1747701617.0137916,487424,202.9052276611328
1747701630.3363085,489472,196.32374572753906
1747701643.7891054,491520,201.1546630859375
1747701656.9260666,493568,201.18795776367188
1747701670.1536417,495616,201.20431518554688
1747701683.2599256,497664,201.3121795654297
1747701696.657165,499712,199.96022033691406
1747701709.9102752,501760,201.40011596679688
1747701723.1331499,503808,200.28829956054688
1747701736.5724735,505856,200.3746795654297
1747701749.8827934,507904,200.4199676513672
1747701763.0117872,509952,200.55368041992188
1747701776.0627558,512000,201.95675659179688
1747701789.111073,514048,202.06602478027344
1747701802.1971123,516096,204.9703369140625
1747701814.864799,518144,203.74241638183594
1747701827.4529674,520192,202.616943359375
1747701840.6743908,522240,200.85018920898438
1747701853.6643913,524288,200.9234619140625
1747701866.5240119,526336,201.0033721923828
1747701879.6275144,528384,201.0360107421875
1747701892.7514918,530432,201.06800842285156
1747701905.9272096,532480,205.024169921875
1747701919.967349,534528,205.00938415527344
1747701935.1904445,536576,207.31800842285156
1747701949.4534264,538624,207.33154296875
1747701963.0429904,540672,209.3432159423828
1747701977.3012664,542720,209.1917266845703
1747701992.3654337,544768,214.30670166015625
1747702006.5332808,546816,206.00868225097656
1747702021.0030184,548864,212.52474975585938
1747702034.7837915,550912,203.41732788085938
1747702049.5303855,552960,203.3748016357422
1747702063.2108595,555008,203.44686889648438
1747702077.8600426,557056,197.9502716064453
1747702093.029639,559104,196.41673278808594
1747702109.9581194,561152,194.81776428222656
1747702126.3223035,563200,197.3424835205078
1747702141.0972357,565248,197.3126678466797
1747702154.8584898,567296,198.66131591796875
1747702168.6553843,569344,200.02130126953125
1747702182.796971,571392,197.3188934326172
1747702196.3182404,573440,197.41366577148438
1747702210.4911485,575488,196.6481475830078
1747702225.2297204,577536,196.63697814941406
1747702239.541128,579584,200.2614288330078
1747702253.9113936,581632,201.5352325439453
1747702268.049304,583680,201.65028381347656
1747702282.2516396,585728,198.72315979003906
1747702295.8458679,587776,198.7180938720703
1747702310.0933604,589824,200.25164794921875
1747702325.0870347,591872,200.2935333251953
1747702340.438593,593920,204.67080688476562
1747702355.198226,595968,205.96197509765625
1747702370.8212752,598016,200.4618377685547
1747702386.4931762,600064,200.54554748535156
1747702401.6391888,602112,200.5736083984375
1747702415.832416,604160,197.45553588867188
1747702430.8395014,606208,197.2521514892578
1747702446.7225175,608256,198.68434143066406
1747702464.4671533,610304,204.04405212402344
1747702482.292539,612352,205.91836547851562
1747702499.801196,614400,205.93174743652344
1747702517.5158927,616448,205.9968719482422
1747702535.5549695,618496,194.72854614257812
1747702553.5495825,620544,190.96717834472656
1747702571.4502337,622592,191.06988525390625
1747702589.2109988,624640,191.12791442871094
1747702606.8010542,626688,189.7786407470703
1747702624.4202554,628736,190.05508422851562
1747702641.7661574,630784,194.04342651367188
1747702658.9764326,632832,194.062744140625
1747702676.319464,634880,198.58506774902344
1747702693.6505353,636928,202.55316162109375
1747702710.8086736,638976,202.5631866455078
1747702727.9858122,641024,203.17041015625
1747702745.6772995,643072,207.1497344970703
1747702763.2427802,645120,206.03829956054688
1747702780.2685184,647168,206.15835571289062
1747702797.3727968,649216,208.7886505126953
1747702814.7240705,651264,210.62152099609375
1747702832.3256085,653312,215.8251190185547
1747702849.6444993,655360,216.63392639160156
1747702866.8526816,657408,216.69039916992188
1747702884.3929527,659456,202.40914916992188
1747702901.7557735,661504,208.1407012939453
1747702918.981721,663552,205.10836791992188
1747702936.4360592,665600,209.11703491210938
1747702954.0666292,667648,209.22433471679688
1747702971.9561749,669696,209.32020568847656
1747702989.4076395,671744,200.0467071533203
1747703006.9032555,673792,200.1124267578125
1747703023.9214919,675840,201.41372680664062
1747703041.1586704,677888,201.48049926757812
1747703058.8080919,679936,197.3907012939453
1747703075.7326465,681984,195.14744567871094
1747703093.085112,684032,196.7117462158203
1747703110.1624417,686080,200.76461791992188
1747703127.4551966,688128,191.2938232421875
1747703145.5536442,690176,184.56578063964844
1747703163.1654744,692224,184.58274841308594
1747703180.5023541,694272,176.6113739013672
1747703197.7889595,696320,174.6382293701172
1747703215.2864738,698368,174.6072235107422
1747703232.778109,700416,174.97483825683594
1747703250.6294475,702464,175.78465270996094
1747703268.0712283,704512,162.29835510253906
1747703285.170426,706560,159.64198303222656
1747703302.1585515,708608,159.6070556640625
1747703319.4225261,710656,157.2991180419922
1747703336.3056614,712704,154.6318359375
1747703353.365577,714752,148.03794860839844
1747703370.570295,716800,150.89022827148438
1747703387.7135825,718848,145.19479370117188
1747703404.8607912,720896,146.42913818359375
1747703421.9947708,722944,149.60386657714844
1747703439.0194812,724992,146.04373168945312
1747703456.1935952,727040,149.88693237304688
1747703473.5195315,729088,151.1920928955078
1747703491.0192566,731136,151.10923767089844
1747703508.3152118,733184,151.97140502929688
1747703525.408779,735232,151.9156494140625
1747703544.740358,737280,157.44020080566406
1747703562.7812498,739328,155.72561645507812
1747703580.4424374,741376,153.4273681640625
1747703598.3030772,743424,154.15316772460938
1747703616.2190826,745472,154.13211059570312
1747703633.5933197,747520,156.8708953857422
1747703651.4555724,749568,162.95555114746094
1747703669.2556975,751616,163.5452117919922
1747703686.6654923,753664,165.35450744628906
1747703704.1387699,755712,163.4828643798828
1747703721.9218075,757760,163.45458984375
1747703739.7652268,759808,167.572998046875
1747703757.4083512,761856,165.9484100341797
1747703774.571379,763904,165.9441680908203
1747703792.197974,765952,167.47438049316406
1747703809.7472508,768000,172.4927520751953
1747703827.1403658,770048,179.23883056640625
1747703844.7407277,772096,183.14920043945312
1747703862.4184096,774144,179.23487854003906
1747703880.045034,776192,183.21142578125
1747703897.8375418,778240,176.6103057861328
1747703915.3551483,780288,174.71495056152344
1747703933.1453156,782336,177.53732299804688
1747703950.3842435,784384,178.0255126953125
1747703967.7103012,786432,182.8332061767578
1747703984.8197284,788480,188.89834594726562
1747704001.7534323,790528,192.89894104003906
1747704018.885895,792576,193.22964477539062
1747704036.2320395,794624,193.26663208007812
1747704053.2155619,796672,195.6359405517578
1747704070.569618,798720,194.45114135742188
1747704087.5839882,800768,196.43612670898438
1747704104.7734067,802816,198.34056091308594
1747704122.247249,804864,202.6383056640625
1747704139.4692867,806912,202.69313049316406
1747704157.020619,808960,200.34158325195312
1747704174.3460338,811008,203.84828186035156
1747704192.1579747,813056,203.87298583984375
1747704209.9293096,815104,203.92076110839844
1747704227.2963812,817152,204.0238494873047
1747704245.062721,819200,204.03823852539062
1747704262.6507206,821248,206.44546508789062
1747704280.3694503,823296,206.53367614746094
1747704297.9572012,825344,213.47987365722656
1747704315.7623706,827392,213.70263671875
1747704333.6429183,829440,212.4895477294922
1747704351.3167317,831488,213.03826904296875
1747704368.9878187,833536,219.34010314941406
1747704386.6574373,835584,219.36131286621094
1747704403.8176768,837632,219.3116455078125
1747704420.7444556,839680,217.63661193847656
1747704438.2446246,841728,217.60816955566406
1747704455.4748936,843776,217.17929077148438
1747704472.6284456,845824,217.17703247070312
1747704490.14564,847872,219.0093994140625
1747704507.3470592,849920,219.0158233642578
1747704525.0022988,851968,217.18589782714844
1747704542.8207967,854016,217.17567443847656
1747704560.618199,856064,221.17449951171875
1747704578.4352226,858112,221.13980102539062
1747704596.0362065,860160,221.13772583007812
1747704613.9435174,862208,217.1522674560547
1747704631.378651,864256,219.15997314453125
1747704648.7174995,866304,219.1584014892578
1747704666.1568806,868352,223.0670623779297
1747704684.2038722,870400,225.94418334960938
1747704704.0657864,872448,228.16278076171875
1747704722.304899,874496,231.23129272460938
1747704739.9166775,876544,234.23338317871094
1747704757.0462859,878592,234.19613647460938
1747704773.9170089,880640,237.0012969970703
1747704791.05658,882688,240.74575805664062
1747704807.9308498,884736,240.75035095214844
1747704825.1106176,886784,240.75912475585938
1747704842.021358,888832,236.87255859375
1747704858.6712072,890880,240.57765197753906
1747704875.6640818,892928,236.69741821289062
1747704892.4607222,894976,243.09449768066406
1747704909.3482413,897024,245.09326171875
1747704926.2234364,899072,245.0441131591797
1747704943.025625,901120,242.48550415039062
1747704959.956559,903168,242.44996643066406
1747704976.235006,905216,244.8814239501953
1747704992.967931,907264,245.83029174804688
1747705009.303437,909312,245.81626892089844
1747705025.691538,911360,245.7749481201172
1747705042.1359427,913408,245.7587890625
1747705058.682866,915456,245.72865295410156
1747705075.096303,917504,245.7550048828125
1747705091.678154,919552,243.564453125
1747705108.0589635,921600,239.79360961914062
1747705124.4820106,923648,238.12506103515625
1747705141.3059442,925696,242.1475067138672
1747705158.4294307,927744,241.80975341796875
1747705174.9659913,929792,241.7809295654297
1747705192.1468346,931840,241.808837890625
1747705209.2898207,933888,241.84478759765625
1747705226.257796,935936,242.7508087158203
1747705243.196376,937984,242.0074920654297
1747705259.8866415,940032,236.5537567138672
1747705276.3362377,942080,236.5665283203125
1747705293.2931783,944128,230.54917907714844
1747705309.5828526,946176,230.5522918701172
1747705326.0048802,948224,224.16139221191406
1747705342.5900629,950272,224.1477508544922
1747705359.1959944,952320,228.13160705566406
1747705375.794894,954368,228.0789031982422
1747705392.1535556,956416,220.0305938720703
1747705408.5933893,958464,218.19720458984375
1747705425.2490778,960512,219.30841064453125
1747705441.9611683,962560,219.80189514160156
1747705458.7809892,964608,219.83541870117188
1747705475.890273,966656,219.87261962890625
1747705492.3742373,968704,219.8986358642578
1747705509.2075052,970752,219.96217346191406
1747705525.8969207,972800,219.56997680664062
1747705542.6827583,974848,213.13230895996094
1747705559.3663266,976896,217.0898895263672
1747705575.8381069,978944,217.04718017578125
1747705592.6580336,980992,220.9672088623047
1747705609.760699,983040,220.94863891601562
1747705626.5482674,985088,221.0502166748047
1747705643.3555822,987136,218.15966796875
1747705660.3825564,989184,218.2681884765625
1747705677.6322994,991232,220.87750244140625
1747705694.8521354,993280,219.15078735351562
1747705711.966357,995328,219.1912078857422
1747705728.9956677,997376,221.11085510253906
1747705745.9097402,999424,211.73843383789062
1747705762.299531,1001472,210.22747802734375
1747705797.2334447,1003520,190.9393310546875
1747705813.781218,1005568,153.75827026367188
1747705830.6322968,1007616,116.56433868408203
1747705847.8711252,1009664,93.42381286621094
1747705865.0946407,1011712,54.45592498779297
1747705882.0905688,1013760,29.187904357910156
1747705899.5524647,1015808,0.41714853048324585
1747705916.805266,1017856,-26.989601135253906
1747705933.961893,1019904,-50.953643798828125
1747705951.0571702,1021952,-60.20401382446289
1747705968.4792926,1024000,-91.05755615234375
1747705985.783519,1026048,-91.24394989013672
1747706002.9028485,1028096,-89.3652572631836
1747706019.9985874,1030144,-89.29772186279297
1747706037.1961825,1032192,-88.13230895996094
1747706054.1762624,1034240,-88.76036834716797
1747706071.1506565,1036288,-88.00194549560547
1747706087.8622377,1038336,-87.9024429321289
1747706104.445219,1040384,-87.90276336669922
1747706121.163716,1042432,-88.28901672363281
1747706137.6849074,1044480,-89.06649780273438
1747706154.2471545,1046528,-87.65033721923828
1747706171.0404983,1048576,-87.81143951416016
1747706188.3282409,1050624,-88.85381317138672
1747706205.040248,1052672,-88.17337799072266
1747706222.2322416,1054720,-87.656982421875
1747706239.8612967,1056768,-88.974609375
1747706257.0296087,1058816,-86.58846282958984
1747706274.5297694,1060864,-86.12255859375
1747706291.7317622,1062912,-85.12696075439453
1747706308.9116635,1064960,-87.45222473144531
1747706326.00078,1067008,-88.08544158935547
1747706343.2247424,1069056,-87.82157135009766
1747706360.7100713,1071104,-86.91057586669922
1747706377.4329555,1073152,-86.36978149414062
1747706394.0298994,1075200,-85.49000549316406
1747706410.7848456,1077248,-87.30238342285156
1747706427.287655,1079296,-87.97128295898438
1747706443.8904853,1081344,-88.33116149902344
1747706460.2955565,1083392,-89.14208984375
1747706476.7489815,1085440,-89.20516204833984
1747706494.256281,1087488,-89.46821594238281
1747706511.194838,1089536,-89.25054931640625
1747706528.1024067,1091584,-88.96692657470703
1747706544.8879156,1093632,-89.33529663085938
1747706561.4738688,1095680,-87.7269287109375
1747706578.504706,1097728,-86.37850189208984
1747706595.223236,1099776,-85.67003631591797
1747706612.1206357,1101824,-85.33170318603516
1747706628.979893,1103872,-84.70867919921875
1747706646.0204372,1105920,-83.73418426513672
1747706662.6141272,1107968,-83.09259033203125
1747706679.5758438,1110016,-82.57682037353516
1747706696.556106,1112064,-82.18470001220703
1747706713.644001,1114112,-81.81212615966797
1747706730.246912,1116160,-81.09114074707031
1747706747.2959743,1118208,-82.00947570800781
1747706764.1913564,1120256,-81.26451873779297
1747706780.5909784,1122304,-82.40485382080078
1747706797.2903597,1124352,-81.98902130126953
1747706813.769427,1126400,-83.33679962158203
1747706830.1103365,1128448,-83.16515350341797
1747706846.5252047,1130496,-83.49993896484375
1747706863.0564485,1132544,-81.9837875366211
1747706879.6663692,1134592,-80.88690948486328
1747706896.3817909,1136640,-80.88248443603516
1747706913.2865586,1138688,-80.93651580810547
1747706930.1044989,1140736,-80.66471099853516
1747706947.098581,1142784,-81.65423583984375
1747706964.0345905,1144832,-82.0202865600586
1747706981.2181828,1146880,-80.75052642822266
1747706997.6641269,1148928,-79.32505798339844
1747707013.8772144,1150976,-79.02355194091797
1747707030.2761345,1153024,-78.67169189453125
1747707046.9178846,1155072,-78.55839538574219
1747707063.13315,1157120,-77.4227523803711
1747707079.239251,1159168,-77.41923522949219
1747707095.6057699,1161216,-77.27914428710938
1747707112.2632763,1163264,-76.51544189453125
1747707128.4536185,1165312,-76.31888580322266
1747707144.9054615,1167360,-76.23826599121094
1747707160.7140503,1169408,-76.00758361816406
1747707177.0332236,1171456,-76.63420104980469
1747707193.2853482,1173504,-77.18170928955078
1747707210.073707,1175552,-77.69151306152344
1747707226.7573502,1177600,-78.51251983642578
1747707243.8458545,1179648,-78.91344451904297
1747707260.723322,1181696,-78.96656036376953
1747707277.9860866,1183744,-78.82911682128906
1747707294.5086744,1185792,-78.31968688964844
1747707310.9568164,1187840,-78.39330291748047
1747707327.5763109,1189888,-78.27242279052734
1747707344.424475,1191936,-77.6091079711914
1747707360.8561985,1193984,-75.83394622802734
1747707377.464381,1196032,-73.18511199951172
1747707394.2477796,1198080,-72.37452697753906
1747707411.164806,1200128,-72.3827896118164
1747707427.935763,1202176,-71.41116333007812
1747707444.7687314,1204224,-71.56462097167969
1747707461.7675261,1206272,-69.10733795166016
1747707478.8920074,1208320,-68.68385314941406
1747707495.058297,1210368,-68.11563110351562
1747707511.2411711,1212416,-67.67517852783203
1747707527.444232,1214464,-68.13316345214844
1747707544.1798317,1216512,-66.54546356201172
1747707560.2266934,1218560,-65.96319580078125
1747707576.8856118,1220608,-66.60122680664062
1747707593.6047318,1222656,-65.82475280761719
1747707610.4187238,1224704,-65.30850982666016
1747707627.1013706,1226752,-65.14352416992188
1747707644.1132593,1228800,-66.17652130126953
1747707660.4908092,1230848,-66.37934112548828
1747707677.0087233,1232896,-66.12193298339844
1747707693.2229881,1234944,-65.68175506591797
1747707709.4692917,1236992,-65.41262817382812
1747707725.6807644,1239040,-66.04825592041016
1747707742.1148813,1241088,-65.72470092773438
1747707758.0591774,1243136,-64.97692108154297
1747707774.3412168,1245184,-63.86117935180664
1747707790.5944483,1247232,-63.70891571044922
1747707807.0474653,1249280,-64.26301574707031
1747707823.0525131,1251328,-63.79235076904297
1747707839.1776886,1253376,-63.614105224609375
1747707855.3564043,1255424,-63.460784912109375
1747707871.566755,1257472,-62.98543167114258
1747707887.9197896,1259520,-62.96095275878906
1747707904.3704767,1261568,-62.58858871459961
1747707920.8488111,1263616,-62.197715759277344
1747707937.4928973,1265664,-61.42184829711914
1747707954.4082224,1267712,-61.34253692626953
1747707971.3252573,1269760,-61.82697296142578
1747707988.1186516,1271808,-61.84123992919922
1747708004.8874803,1273856,-62.84640884399414
1747708021.6793284,1275904,-62.9652099609375
1747708038.6492708,1277952,-63.130821228027344
1747708055.7789044,1280000,-62.72702407836914
1747708072.4110415,1282048,-62.63330841064453
1747708089.2532415,1284096,-62.479305267333984
1747708106.2256603,1286144,-66.27397918701172
1747708122.3463213,1288192,-66.53443145751953
1747708138.9710267,1290240,-67.03314208984375
1747708157.0409615,1292288,-66.7605209350586
1747708175.1016793,1294336,-67.94783020019531
1747708192.6975853,1296384,-68.32443237304688
1747708209.4148335,1298432,-68.76640319824219
1747708226.083547,1300480,-70.6925277709961
1747708243.0658958,1302528,-70.25389099121094
1747708260.0129378,1304576,-70.66251373291016
1747708276.627895,1306624,-72.3263931274414
1747708293.2474282,1308672,-71.35645294189453
1747708309.576427,1310720,-71.85498809814453
1747708325.6040108,1312768,-71.36441802978516
1747708342.2444146,1314816,-71.33800506591797
1747708358.02997,1316864,-71.08036041259766
1747708374.2074165,1318912,-71.44270324707031
1747708390.439394,1320960,-72.10261535644531
1747708407.1654816,1323008,-70.91993713378906
1747708423.5076952,1325056,-71.50167846679688
1747708439.7703557,1327104,-72.17431640625
1747708456.2518203,1329152,-72.04161834716797
1747708473.4200106,1331200,-72.35453033447266
1747708489.7183137,1333248,-72.92900085449219
1747708505.8831296,1335296,-72.086181640625
1747708522.101204,1337344,-72.05796813964844
1747708538.292704,1339392,-70.68528747558594
1747708555.000605,1341440,-70.82233428955078
1747708571.8379772,1343488,-70.39746856689453
1747708588.6882422,1345536,-71.00630950927734
1747708605.2004237,1347584,-69.54568481445312
1747708622.0193505,1349632,-70.55091094970703
1747708639.1103373,1351680,-68.9867935180664
1747708655.83786,1353728,-67.8473892211914
1747708672.8120596,1355776,-67.76788330078125
1747708689.4098225,1357824,-67.92082214355469
1747708706.3088899,1359872,-68.02973937988281
1747708723.0359995,1361920,-68.82806396484375
1747708739.5186172,1363968,-69.8994140625
1747708755.6143785,1366016,-70.2017593383789
1747708771.7782989,1368064,-69.09612274169922
1747708788.1691759,1370112,-69.30332946777344
1747708804.4040947,1372160,-68.83524322509766
1747708820.5622094,1374208,-68.52557373046875
1747708837.162903,1376256,-68.83861541748047
1747708853.5622447,1378304,-68.95414733886719
1747708869.6299145,1380352,-68.89459228515625
1747708885.8762684,1382400,-67.76078033447266
1747708902.1555433,1384448,-68.04102325439453
1747708918.5929308,1386496,-65.84458923339844
1747708934.8133812,1388544,-66.09632873535156
1747708952.0585384,1390592,-66.00672149658203
1747708968.854153,1392640,-65.0772705078125
1747708985.726613,1394688,-64.79094696044922
1747709002.4004452,1396736,-64.66699981689453
1747709019.1011236,1398784,-65.87540435791016
1747709035.8353484,1400832,-66.35600280761719
1747709052.5942764,1402880,-66.8061752319336
