Wall time,Step,Value
1747698209.8171537,4096,-1.381026029586792
1747698220.0650532,6144,-1.377703070640564
1747698230.615951,8192,-1.360996961593628
1747698240.7376266,10240,-1.3493561744689941
1747698251.13887,12288,-1.3426899909973145
1747698262.194717,14336,-1.341651201248169
1747698277.0752716,16384,-1.3253848552703857
1747698292.1824312,18432,-1.311281681060791
1747698306.8233106,20480,-1.3117899894714355
1747698321.699127,22528,-1.3181287050247192
1747698335.1412373,24576,-1.3300449848175049
1747698348.3816457,26624,-1.3135706186294556
1747698362.1127915,28672,-1.2987388372421265
1747698375.8735867,30720,-1.305892825126648
1747698390.1171281,32768,-1.2870595455169678
1747698404.0262442,34816,-1.2636137008666992
1747698421.4433815,36864,-1.280485987663269
1747698438.9612992,38912,-1.2890349626541138
1747698454.4577243,40960,-1.2748725414276123
1747698470.1955478,43008,-1.278070092201233
1747698485.56268,45056,-1.284143090248108
1747698501.3641033,47104,-1.2304303646087646
1747698516.1946464,49152,-1.2844983339309692
1747698531.076587,51200,-1.2870888710021973
1747698546.008251,53248,-1.0502513647079468
1747698560.3237445,55296,-1.2382735013961792
1747698574.8610585,57344,-1.2801504135131836
1747698597.9329493,59392,-1.2426687479019165
1747698614.1885016,61440,-1.0623270273208618
1747698629.3590922,63488,-1.1449042558670044
1747698644.2957504,65536,-1.1943167448043823
1747698661.092947,67584,-1.0369340181350708
1747698679.2749672,69632,-0.9879172444343567
1747698696.1836703,71680,-0.8854815363883972
1747698713.6882062,73728,-1.1584715843200684
1747698732.0335221,75776,-1.1344330310821533
1747698749.87009,77824,-0.805524468421936
1747698766.6588707,79872,-0.9675537943840027
1747698782.80388,81920,-0.9563420414924622
1747698798.5817072,83968,-1.104166030883789
1747698813.7964747,86016,-1.0300707817077637
1747698830.3766096,88064,-0.7513231635093689
1747698845.1253514,90112,-1.006622076034546
1747698861.421619,92160,-0.9599329233169556
1747698878.4209828,94208,-1.0091392993927002
1747698896.0152774,96256,-0.9981644153594971
1747698912.7582994,98304,-0.9619476795196533
1747698929.5169902,100352,-1.0471493005752563
1747698946.5607326,102400,-0.9979428052902222
1747698962.7225487,104448,-0.853184163570404
1747698979.2536757,106496,-0.9391478300094604
1747698995.12518,108544,-0.8307687640190125
1747699010.9584796,110592,-0.7965422868728638
1747699026.4840558,112640,-0.7596014738082886
1747699043.5500844,114688,-0.9680261611938477
1747699059.081421,116736,-0.8389016389846802
1747699074.2906513,118784,-0.7216346859931946
1747699088.9618897,120832,-0.7904369831085205
1747699104.037618,122880,-0.8316104412078857
1747699118.7375946,124928,-0.9128808975219727
1747699133.533215,126976,-0.8907519578933716
1747699147.3488626,129024,-0.7821139693260193
1747699161.4065592,131072,-0.85414057970047
1747699176.1024404,133120,-0.9821622371673584
1747699192.2833116,135168,-0.9384083151817322
1747699207.4623227,137216,-1.0315390825271606
1747699222.0124629,139264,-0.9589518308639526
1747699236.2650514,141312,-0.9987571835517883
1747699249.4505086,143360,-0.7274812459945679
1747699263.4406173,145408,-1.0773911476135254
1747699277.4594254,147456,-0.6055060029029846
1747699291.2532883,149504,-0.8743666410446167
1747699305.5123522,151552,-0.9381030797958374
1747699319.0093503,153600,-0.9380655288696289
1747699332.6502085,155648,-0.7801050543785095
1747699348.041209,157696,-0.7723736763000488
1747699362.3595583,159744,-0.8937559127807617
1747699376.1654696,161792,-0.8884503245353699
1747699389.3322365,163840,-0.856910228729248
1747699402.903792,165888,-0.8172915577888489
