rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate
-37.93699238999999,686.23,156,632832,309,4041,4.943817138671875,0.8381752967834473,-0.0013788561249384657,3080,0.2,46.70805672556162,0.004629204,0.060986328125,-0.6705569453537464,0.0003
-40.61977573,661.14,156,634880,310,4056,5.198153972625732,0.8366354703903198,-0.0030947401421144603,3090,0.2,30.917414200305938,0.0063861758,0.06220703125,-0.679423504229635,0.0003
-40.218222839999996,644.63,156,636928,311,4069,10.990707397460938,0.9673881530761719,-0.004741002940863837,3100,0.2,22.81186933517456,0.010674169,0.084130859375,-0.719436289742589,0.0003
-42.53356752999999,645.49,156,638976,312,4084,5.524834156036377,0.9423423409461975,0.0001159645791631192,3110,0.2,13.634656843543052,0.0050781537,0.0576171875,-0.7057136634364725,0.0003
-42.78177575000001,638.35,156,641024,313,4099,13.86262035369873,0.9034311175346375,-0.0026423661722219547,3120,0.2,35.75694195479154,0.005114238,0.060986328125,-0.6936123061925172,0.0003
-42.067089610000004,629.83,156,643072,314,4116,75.24760437011719,0.5965568423271179,-0.0018611696854350158,3130,0.2,89.99122827798128,0.00979308,0.085400390625,-0.6851354762911797,0.0003
-39.89382416000001,621.17,156,645120,315,4132,24.36017417907715,0.7116273045539856,-0.0008399052225286141,3140,0.2,67.08397007286548,0.0073638693,0.072412109375,-0.698588577657938,0.0003
-38.67234536,620.08,156,647168,316,4146,10.495795249938965,0.8707468509674072,-0.006928845852962695,3150,0.2,36.43091616332531,0.011066165,0.0802734375,-0.6798948023468256,0.0003
-36.92933377,615.68,156,649216,317,4159,3.2605204582214355,0.9133806824684143,-0.0033760309306671843,3160,0.2,9.192915044724941,0.007959272,0.08095703125,-0.6685764199122787,0.0003
-36.50128638,606.77,156,651264,318,4173,5.041193962097168,0.6799236536026001,-0.005317990481853485,3170,0.2,72.11046550124884,0.007943854,0.074853515625,-0.6584165718406438,0.0003
-39.94963219,600.31,156,653312,319,4187,4.649611949920654,0.8536807298660278,-0.001340719028667081,3180,0.2,30.037854322791098,0.0040817047,0.042529296875,-0.6598625449463725,0.0003
-41.037714779999995,593.57,156,655360,320,4200,12.715039253234863,0.5950537323951721,-0.00655015695374459,3190,0.2,68.79356980323792,0.0049504666,0.05361328125,-0.7397660026326776,0.0003
-40.59479343,592.95,155,657408,321,4215,57.55220031738281,0.4015581011772156,-0.0014870253347908148,3200,0.2,79.05324650779366,0.0045944937,0.030517578125,-0.6902161402627826,0.0003
-39.28000465,600.74,155,659456,322,4229,3.262995481491089,0.8984419703483582,-0.00345203410834074,3210,0.2,21.205722142755985,0.006427443,0.077880859375,-0.6926089147105813,0.0003
-37.920104210000005,613.57,155,661504,323,4243,19.72311782836914,0.8712741732597351,0.0003446326853008941,3220,0.2,21.500933603569866,0.010936469,0.092626953125,-0.647743982449174,0.0003
-35.097148510000004,621.49,155,663552,324,4257,4.885535717010498,0.7894988059997559,-0.001116797118447721,3230,0.2,30.685278587043285,0.0062541263,0.062646484375,-0.6864809883758426,0.0003
-31.87310962,631.14,155,665600,325,4271,6.343913555145264,0.7367773652076721,-0.0011439845780842005,3240,0.2,69.03007996082306,0.004483015,0.053173828125,-0.6446890316903591,0.0003
-34.34104622,634.04,155,667648,326,4285,44.67384719848633,0.8268510699272156,-0.0016086166840977966,3250,0.2,33.162874419987205,0.004991049,0.09736328125,-0.7102969380095601,0.0003
-35.02079874000001,627.77,155,669696,327,4299,21.594507217407227,0.6178246736526489,-0.0007071627740515396,3260,0.2,74.30365235805512,0.0055292505,0.044580078125,-0.6944309443235397,0.0003
-36.20535238,616.27,155,671744,328,4313,11.734293937683105,0.6262829899787903,-0.001537439961975906,3270,0.2,58.3783716276288,0.0038650986,0.03525390625,-0.6843393538147211,0.0003
-35.42913494,604.72,155,673792,329,4328,5.566404342651367,0.6864644289016724,0.00015278661157935858,3280,0.2,87.13874247968197,0.0036576367,0.056689453125,-0.6773702796548605,0.0003
-35.808663519999996,606.72,155,675840,330,4343,44.77440643310547,0.7480097413063049,-0.002487336250487715,3290,0.2,64.69609562605619,0.008443641,0.064990234375,-0.6569976277649403,0.0003
-37.89215652,589.57,155,677888,331,4358,5.0386528968811035,0.5141955018043518,-6.424617604352533e-05,3300,0.2,46.86872294247151,0.0064399764,0.055322265625,-0.6427237669937312,0.0003
-36.5022991,586.82,155,679936,332,4373,29.508838653564453,0.8982182741165161,-0.0011478288695798255,3310,0.2,34.123270456492904,0.0041327532,0.0609375,-0.6701863598078489,0.0003
-35.981744500000005,586.24,155,681984,333,4389,3.6648502349853516,0.93720942735672,-0.002801778097636998,3320,0.2,23.668667140603066,0.0071298275,0.069384765625,-0.6392539747059345,0.0003
-33.68138539,601.97,155,684032,334,4403,23.996252059936523,0.9022997617721558,-0.002285044008749537,3330,0.2,27.408034978061913,0.0059379376,0.06640625,-0.6462025763466954,0.0003
-33.500192600000005,610.85,155,686080,335,4417,8.989436149597168,0.9464162588119507,0.0005427602591225877,3340,0.2,20.944715888798235,0.009221751,0.086376953125,-0.651435158867389,0.0003
-33.207580560000004,610.29,155,688128,336,4432,29.038236618041992,0.6700827479362488,-0.0007559932884760201,3350,0.2,79.80794320702553,0.0029781614,0.044140625,-0.6895216498523951,0.0003
-32.0702758,611.13,155,690176,337,4448,29.625986099243164,0.8848332762718201,-0.003521336751873605,3360,0.2,53.160029749572274,0.0060324413,0.065087890625,-0.6799870425835252,0.0003
-27.417785289999998,620.29,154,692224,338,4466,9.587138175964355,0.7842140793800354,-0.0024633169756270944,3370,0.2,57.7367828309536,0.0034246286,0.043505859375,-0.6720366053283214,0.0003
-26.54529043,621.06,154,694272,339,4483,57.307830810546875,0.5545445680618286,-0.0032193720471695997,3380,0.2,71.414321564883,0.008219756,0.054052734375,-0.6257735315710307,0.0003
-27.694832729999998,617.45,154,696320,340,4501,20.639175415039062,0.9244242906570435,-0.004476512924884446,3390,0.2,41.752273201942444,0.008522548,0.059375,-0.5839083241298795,0.0003
-26.306666460000002,619.7,154,698368,341,4518,3.947640895843506,0.8207651376724243,-0.006135041051311419,3400,0.2,57.76394220739603,0.011386626,0.096240234375,-0.6689160300418735,0.0003
-27.824294799999997,621.07,154,700416,342,4536,6.007108211517334,0.8897432684898376,-0.0003680808673379943,3410,0.2,39.58592955172062,0.005110695,0.047607421875,-0.5935244962573052,0.0003
-23.45788880999999,628.44,154,702464,343,4554,2.769918203353882,0.9425437450408936,0.000873042008606717,3420,0.2,13.823113837093114,0.0073868246,0.0744140625,-0.6930097868666053,0.0003
-23.707996159999997,631.13,154,704512,344,4572,43.22810745239258,0.23884695768356323,-0.0009754577651619912,3430,0.2,83.17214059121906,0.003332721,0.050341796875,-0.6567383700981736,0.0003
-18.174397380000002,634.16,153,706560,345,4590,2.525557279586792,0.9610599875450134,0.0007778320199577138,3440,0.2,7.000858863443137,0.008747959,0.10283203125,-0.6766543677076697,0.0003
-20.100569400000005,630.55,153,708608,346,4607,14.249396324157715,0.807632565498352,-0.0006426233463571407,3450,0.2,34.4892881847918,0.0027485588,0.0361328125,-0.6385142132639885,0.0003
-21.949942759999995,622.91,153,710656,347,4625,6.01894998550415,0.7739041447639465,-0.0009455419407458976,3460,0.2,53.23789587393403,0.002052993,0.041748046875,-0.6443938145413994,0.0003
-19.512834899999998,614.89,153,712704,348,4642,2.938924551010132,0.9733560085296631,-0.00023179624258773401,3470,0.2,17.94372259825468,0.0043495498,0.044091796875,-0.6761944029480219,0.0003
-15.74272204,625.12,153,714752,349,4659,4.352315425872803,0.9595465660095215,-0.0027676511206664147,3480,0.2,18.96446727886796,0.009178464,0.080078125,-0.6330147625878453,0.0003
-15.267594419999998,619.2,153,716800,350,4676,7.858522415161133,0.9614664912223816,-0.0015395175258163362,3490,0.2,20.534533217549324,0.0049744826,0.043701171875,-0.6170614823698998,0.0003
-10.21777342,624.31,153,718848,351,4693,2.832268238067627,0.948030412197113,-0.0031120066079893148,3500,0.2,17.31199892014265,0.005201797,0.0560546875,-0.6265135975554585,0.0003
-13.22690009,612.09,153,720896,352,4710,7.2496018409729,0.9067515730857849,-0.0029619397566420956,3510,0.2,29.26256239451468,0.0044204136,0.04609375,-0.6486884386278688,0.0003
-15.87163022,599.84,152,722944,353,4727,5.2009429931640625,0.9519649744033813,-0.0018176174082327635,3520,0.2,18.600021644681693,0.008659774,0.088134765625,-0.6804008688777685,0.0003
-13.972207239999998,602.46,152,724992,354,4744,12.700458526611328,0.8789177536964417,-0.0009633613546611742,3530,0.2,36.71180582493544,0.0040378803,0.05341796875,-0.6508397733792662,0.0003
-15.990646500000002,605.19,152,727040,355,4762,7.007840156555176,0.9456741809844971,-0.0049792796606197955,3540,0.2,9.390509953349829,0.013330493,0.11845703125,-0.651810914464295,0.0003
-13.646194500000002,611.38,152,729088,356,4779,37.40121078491211,0.7672336101531982,-0.0016748829264543019,3550,0.2,81.85809019505977,0.002863881,0.035693359375,-0.5686922824010253,0.0003
-11.02236011,623.1,152,731136,357,4796,3.947383403778076,0.7884105443954468,0.000322490229154937,3560,0.2,35.70873438939452,0.006513201,0.069189453125,-0.6659352475777268,0.0003
-13.681187129999998,625.55,152,733184,358,4813,12.221996307373047,0.8853472471237183,-0.0011294113646727055,3570,0.2,17.217906272038817,0.005979336,0.072900390625,-0.6692324053496123,0.0003
-9.732111230000001,630.76,152,735232,359,4830,1.8562697172164917,0.8893793821334839,-0.001798421039711684,3580,0.2,26.099413984268903,0.0077237654,0.038671875,-0.6783786347135902,0.0003
-6.6465976100000015,643.84,152,737280,360,4847,22.091846466064453,0.8419193029403687,-0.0036378489559865555,3590,0.2,35.373527044057845,0.0068044513,0.07353515625,-0.6635450238361955,0.0003
-10.243867730000002,636.18,151,739328,361,4864,2.963585615158081,0.91759192943573,-0.006831585773034022,3600,0.2,21.227358911186457,0.013317397,0.08037109375,-0.6776840889826417,0.0003
-8.967710129999999,646.62,151,741376,362,4882,10.099486351013184,0.7470132112503052,-0.0020224258842063136,3610,0.2,75.11915913820266,0.0041986452,0.03857421875,-0.6363793415948749,0.0003
-9.145920839999999,643.93,151,743424,363,4899,2.571150064468384,0.9472475647926331,-0.0010058881365694106,3620,0.2,17.03042319342494,0.0047270292,0.035400390625,-0.6029682941734791,0.0003
-11.002384240000001,639.72,151,745472,364,4916,3.909252882003784,0.9483341574668884,-0.0012265692465007305,3630,0.2,10.159429471939802,0.0047709676,0.06904296875,-0.6778028698638081,0.0003
-9.490061169999999,638.3,151,747520,365,4933,3.7909624576568604,0.942148745059967,-0.0013452197861624881,3640,0.2,18.219396080076695,0.005746564,0.0583984375,-0.6589166086167098,0.0003
