rollout/ep_rew_mean,rollout/ep_len_mean,time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/loss,train/explained_variance,train/policy_gradient_loss,train/n_updates,train/clip_range,train/value_loss,train/approx_kl,train/clip_fraction,train/entropy_loss,train/learning_rate
124.87004333,445.01,354,507904,248,1433,31.950876235961914,0.580532968044281,-0.002887071607983671,2470,0.2,129.15980170965196,0.0035210247,0.0255859375,-0.56348337829113,0.0003
123.70196971,436.7,354,509952,249,1439,19.499000549316406,0.589687705039978,-0.0032849682771484367,2480,0.2,148.6082040667534,0.0031147916,0.035791015625,-0.5796230681240558,0.0003
119.10711155000001,438.06,354,512000,250,1445,128.71759033203125,0.5362460613250732,-0.005380826053442434,2490,0.2,98.29632499814034,0.00995403,0.087353515625,-0.6688675306737423,0.0003
116.95648036,434.01,354,514048,251,1451,33.61859893798828,0.7135157585144043,-0.004099615690938663,2500,0.2,72.15055351853371,0.007814056,0.049609375,-0.631113957427442,0.0003
113.41329706999998,438.23,354,516096,252,1457,60.43745803833008,0.6650534868240356,-0.004964032179850619,2510,0.2,164.140490090847,0.0066381996,0.062255859375,-0.587799189798534,0.0003
107.25023037000003,441.01,354,518144,253,1463,134.219482421875,0.5317883491516113,-0.00633420546510024,2520,0.2,163.86582530736922,0.0066393693,0.046240234375,-0.5950971506536007,0.0003
106.47743546999999,436.05,354,520192,254,1469,42.26712417602539,0.5825921297073364,-0.0018966087693115697,2530,0.2,110.65054261386395,0.005062287,0.0326171875,-0.6015483144670725,0.0003
110.32806376,447.82,353,522240,255,1475,49.40970993041992,0.6280635595321655,-0.005970136309042573,2540,0.2,181.5566627383232,0.0075440113,0.07705078125,-0.6152015276253223,0.0003
105.42575119999998,444.47,353,524288,256,1481,10.987970352172852,0.7173080444335938,-0.002320009266259149,2550,0.2,51.47215993702412,0.0065286173,0.04296875,-0.589509064797312,0.0003
111.64699091,442.8,353,526336,257,1486,81.04656982421875,0.8039388656616211,-0.002461652091005817,2560,0.2,130.40897118449212,0.0057160202,0.043701171875,-0.5922548132017255,0.0003
112.33244919,448.94,354,528384,258,1492,39.3338623046875,0.7235894203186035,-0.0025528724159812554,2570,0.2,111.4363519191742,0.003653965,0.064306640625,-0.6624102735891938,0.0003
112.96848441000002,447.72,354,530432,259,1498,21.107515335083008,0.810230553150177,-0.002599261704017408,2580,0.2,34.94710913449526,0.0048373803,0.08076171875,-0.6271858260035514,0.0003
111.07863627999997,446.66,354,532480,260,1504,33.175758361816406,0.7359256744384766,-0.006895679942681454,2590,0.2,145.6781952917576,0.006483211,0.087841796875,-0.6413269296288491,0.0003
114.41719818000001,441.81,354,534528,261,1509,62.3958854675293,0.6599999666213989,-0.00418105192220537,2600,0.2,162.41707534193992,0.006204995,0.03212890625,-0.583437801618129,0.0003
114.60005269999999,441.44,353,536576,262,1516,10.675634384155273,0.8567768335342407,-0.0034884499400504865,2610,0.2,46.35096632540226,0.017332718,0.089501953125,-0.6072296568192541,0.0003
115.97862635999999,429.54,353,538624,263,1521,9.244819641113281,0.8044142723083496,-0.0009293855691794306,2620,0.2,25.239953857660293,0.006842152,0.06875,-0.5844413155689836,0.0003
111.27912746999999,434.03,354,540672,264,1526,38.43206787109375,0.790764570236206,-0.0051771542173810305,2630,0.2,113.05004330277443,0.0047449507,0.04541015625,-0.6635803064331413,0.0003
109.20745095000001,447.56,354,542720,265,1531,63.66691589355469,0.4877191185951233,-0.0021003971312893556,2640,0.2,174.0878948688507,0.00506874,0.03564453125,-0.5238739567808807,0.0003
107.90312074000002,449.42,354,544768,266,1536,20.611873626708984,0.7657983303070068,-0.004165387419925537,2650,0.2,140.4742235660553,0.005069981,0.043994140625,-0.5025169272907078,0.0003
104.79146103999997,447.66,354,546816,267,1542,7.381247043609619,0.7990391254425049,-0.003905530618794728,2660,0.2,69.04048462510109,0.003108279,0.0306640625,-0.47366976607590916,0.0003
113.13393123,459.36,354,548864,268,1547,94.61058807373047,0.5305535793304443,-0.004186738173302729,2670,0.2,253.96487348079683,0.005813235,0.059130859375,-0.5663777126930654,0.0003
118.04450513,448.69,354,550912,269,1553,5.054277420043945,0.8175515532493591,-0.002608019713079557,2680,0.2,23.814084224402905,0.005252107,0.056884765625,-0.5655560598708689,0.0003
118.41457754000001,450.39,354,552960,270,1559,49.165000915527344,0.7782593965530396,-0.0016824210528284312,2690,0.2,78.27321843504906,0.0029752848,0.032958984375,-0.5771542352624237,0.0003
120.02959864,442.75,354,555008,271,1564,66.99805450439453,0.7200523614883423,-0.0033459237667557316,2700,0.2,187.23022640943526,0.0031651729,0.038720703125,-0.6188618467189372,0.0003
116.29461486,444.44,354,557056,272,1570,9.145868301391602,0.5973591208457947,-0.006034839688800276,2710,0.2,107.30585271716117,0.019583851,0.07470703125,-0.53680040827021,0.0003
123.12713969,444.64,354,559104,273,1576,149.3779754638672,0.5777894258499146,-0.003652552657877095,2720,0.2,301.4491665363312,0.0035762019,0.0296875,-0.617608592659235,0.0003
131.05099024,441.0,354,561152,274,1582,56.83371353149414,0.49569034576416016,-0.0026604801329085602,2730,0.2,180.9651818871498,0.0037175477,0.022998046875,-0.5729350348003208,0.0003
130.91302836,434.49,354,563200,275,1588,17.53590202331543,0.5892529487609863,-0.0005692492821253836,2740,0.2,81.05348937064409,0.0053405934,0.07119140625,-0.6097629429772496,0.0003
134.58047418,428.55,354,565248,276,1594,17.590700149536133,0.6634681224822998,-0.005106899459497072,2750,0.2,105.14456011652946,0.007699546,0.075,-0.5558698526583612,0.0003
134.89242872,423.05,354,567296,277,1599,68.77347564697266,0.8086130619049072,-0.003589069910231046,2760,0.2,72.51670741438866,0.009872023,0.071142578125,-0.5720947120338679,0.0003
132.06493218,417.3,354,569344,278,1605,18.0980281829834,0.8358710408210754,-0.007171279800240881,2770,0.2,82.71885605454445,0.010431016,0.0966796875,-0.647884089499712,0.0003
135.19585647999997,413.32,354,571392,279,1611,15.348602294921875,0.7038789391517639,-0.003220804000739008,2780,0.2,78.80139190256595,0.005260749,0.04755859375,-0.5550434093922376,0.0003
141.23663145999998,411.95,354,573440,280,1616,51.648983001708984,0.6642528772354126,-0.003668836166616529,2790,0.2,204.93806822896005,0.005419749,0.036083984375,-0.5443567528389395,0.0003
138.34795021,416.25,354,575488,281,1622,34.342071533203125,0.6359925270080566,-0.0035277478760690427,2800,0.2,106.99323613047599,0.0023194398,0.020703125,-0.49252937622368337,0.0003
137.35219365999998,410.42,354,577536,282,1627,4.375058174133301,0.844316840171814,-0.005318703126977198,2810,0.2,42.80547119379044,0.0063962266,0.080859375,-0.5399365864694119,0.0003
139.37532391999997,410.94,354,579584,283,1633,9.371834754943848,0.8578398823738098,-0.004528745237621479,2820,0.2,58.54772320091725,0.0062984577,0.073388671875,-0.6211138826794922,0.0003
142.8177533,410.37,354,581632,284,1639,12.867016792297363,0.7733598351478577,-0.0036543939786497504,2830,0.2,84.6476125240326,0.009005502,0.056103515625,-0.6193880500271917,0.0003
147.36152617999997,393.55,354,583680,285,1644,33.21542739868164,0.6927119493484497,-0.005295211599150207,2840,0.2,209.3237322151661,0.003589564,0.02607421875,-0.5715523038990795,0.0003
152.42990767,402.7,354,585728,286,1650,21.92093849182129,0.7948847413063049,-0.002024086000164971,2850,0.2,104.53685438632965,0.0036547973,0.037939453125,-0.4996154776774347,0.0003
154.97536885999997,398.16,354,587776,287,1656,14.022467613220215,0.7769144773483276,-0.0031691019583377058,2860,0.2,40.432996748387815,0.00505497,0.045703125,-0.548420887440443,0.0003
154.54241756999997,390.28,354,589824,288,1662,11.558816909790039,0.7577473521232605,-0.0024117623703205026,2870,0.2,67.01069847941399,0.0049137906,0.043017578125,-0.5357651770114898,0.0003
156.05932783999998,398.44,354,591872,289,1667,23.576290130615234,0.8284980058670044,-0.0015729290811577813,2880,0.2,57.89856622219086,0.005210462,0.047265625,-0.5039200698025524,0.0003
156.85378386000002,392.18,354,593920,290,1673,4.849619388580322,0.8533132672309875,-0.0002109943307004869,2890,0.2,18.575888165086507,0.009434428,0.087548828125,-0.6123988339677453,0.0003
163.91960247,394.77,354,595968,291,1679,23.5367488861084,0.6258725523948669,-0.002983137381670531,2900,0.2,134.02641192674636,0.0030415244,0.03095703125,-0.5543257115408778,0.0003
164.01149131,395.39,354,598016,292,1685,13.257198333740234,0.8229855895042419,-0.0021344091597711667,2910,0.2,49.17936373949051,0.0033581625,0.02861328125,-0.5900648667477071,0.0003
164.20011767,376.66,354,600064,293,1691,38.316856384277344,0.6337771415710449,-0.004005526375840418,2920,0.2,192.3483388841152,0.005605604,0.054248046875,-0.5707989976741373,0.0003
166.2949472,382.59,354,602112,294,1696,38.37920379638672,0.5926819443702698,-0.0021419569035060703,2930,0.2,182.91906484365464,0.0044358782,0.026123046875,-0.5401676763780415,0.0003
166.45261829,384.15,355,604160,295,1701,39.64023208618164,0.6730391979217529,-0.004150259034940973,2940,0.2,111.47576984465123,0.007202828,0.1123046875,-0.588571229763329,0.0003
172.44705568,385.14,355,606208,296,1707,9.22903060913086,0.4633166193962097,-0.0038428423227742313,2950,0.2,64.45315829366446,0.006852655,0.05068359375,-0.5523240244947374,0.0003
178.30942294999997,378.42,355,608256,297,1712,13.905293464660645,0.7322593927383423,-0.0019595621299231423,2960,0.2,52.61684546768665,0.0052521857,0.038037109375,-0.5371341544203461,0.0003
175.80111602999995,386.44,355,610304,298,1718,9.165983200073242,0.7255057692527771,-0.0037941182672511786,2970,0.2,80.75647165179252,0.0053589456,0.0447265625,-0.4468914671801031,0.0003
169.88291945,388.18,355,612352,299,1723,13.29621696472168,0.5695565938949585,-0.0006969112131628208,2980,0.2,126.10118092894554,0.0046710554,0.03173828125,-0.542187182046473,0.0003
167.51624171,387.85,355,614400,300,1730,58.383670806884766,0.6021108627319336,-0.0017183598276460544,2990,0.2,155.7134554386139,0.0040931283,0.021337890625,-0.61337556745857,0.0003
163.21053709,379.3,355,616448,301,1736,28.935449600219727,0.4279741644859314,-0.0022635167493717744,3000,0.2,180.69801945090293,0.0028846096,0.03837890625,-0.5131368719041347,0.0003
167.47188631,379.72,355,618496,302,1741,27.265146255493164,0.76351398229599,-0.0033923516020877287,3010,0.2,138.74335396289825,0.0048371423,0.056494140625,-0.5572004121728241,0.0003
167.61428193,372.81,355,620544,303,1746,9.965561866760254,0.9411593079566956,-0.0021608982933685184,3020,0.2,38.11896571964026,0.00956632,0.07939453125,-0.5099889507517219,0.0003
165.87245083,370.08,355,622592,304,1751,33.42475509643555,0.6208862066268921,-0.0017775024141883477,3030,0.2,100.73371271491051,0.00394083,0.043798828125,-0.4785718788392842,0.0003
162.40976865000002,366.32,355,624640,305,1756,17.869049072265625,0.8557901978492737,-0.0013781415837001987,3040,0.2,78.34952548146248,0.0067388676,0.061572265625,-0.581288363225758,0.0003
162.07368465999997,370.57,355,626688,306,1761,138.40029907226562,0.6564064025878906,-0.0023526051212684252,3050,0.2,129.78579575419425,0.0044537913,0.040771484375,-0.5137720642611384,0.0003
159.29945793000002,366.08,356,628736,307,1766,4.700600624084473,0.7629071474075317,-0.00296537009999156,3060,0.2,32.30874690711498,0.015762925,0.1181640625,-0.6057910729199648,0.0003
159.34412573,369.34,356,630784,308,1770,65.9294204711914,0.8482945561408997,-0.006285916944034397,3070,0.2,140.00445278286935,0.011521953,0.137353515625,-0.5518900146707892,0.0003
165.69621340999998,375.65,356,632832,309,1775,27.95647430419922,0.8164242506027222,-0.005299592128721997,3080,0.2,63.43341438174248,0.010640158,0.13466796875,-0.5872200685553253,0.0003
168.04760032,377.66,356,634880,310,1780,38.50968933105469,0.7320148944854736,-0.0028950136911589652,3090,0.2,72.56743171215058,0.0035467942,0.035400390625,-0.5408699341118336,0.0003
175.33241304000003,381.65,356,636928,311,1785,57.79473114013672,0.6769564151763916,-0.0007802655396517366,3100,0.2,143.73547514677048,0.0025220257,0.028271484375,-0.5496229485608637,0.0003
177.91604206,375.49,356,638976,312,1790,12.374807357788086,0.8050035238265991,-0.00015818325919099153,3110,0.2,65.46156252026557,0.003652004,0.03193359375,-0.5205124158412218,0.0003
179.06035779999993,372.03,357,641024,313,1795,21.896650314331055,0.6571269631385803,-0.0060646138284937475,3120,0.2,125.54804797768593,0.006824972,0.06318359375,-0.5172347031533718,0.0003
180.35548974000002,365.51,357,643072,314,1800,12.305472373962402,0.8506138920783997,-0.0018017514812527224,3130,0.2,57.438856589794156,0.005887452,0.03994140625,-0.48067112928256395,0.0003
172.55733651999998,347.15,357,645120,315,1804,13.972633361816406,0.8445290327072144,-0.0010621844645356759,3140,0.2,57.709264647960666,0.004448034,0.0361328125,-0.5008133191615343,0.0003
178.48820479000003,346.23,357,647168,316,1809,166.73748779296875,0.6391320824623108,-0.005427571933250874,3150,0.2,302.47825726270673,0.0045648115,0.03017578125,-0.5344528045505286,0.0003
181.60750400999999,344.76,357,649216,317,1814,19.272993087768555,0.832786500453949,-0.002222399349557236,3160,0.2,58.48614628314972,0.0051918947,0.046875,-0.5191204654984176,0.0003
186.17063038,336.12,357,651264,318,1819,108.59033203125,0.4547778367996216,-0.004599166091065854,3170,0.2,159.14627922177314,0.015845958,0.164697265625,-0.5717390987090767,0.0003
181.51210118,336.78,358,653312,319,1824,14.803631782531738,0.8381215333938599,-0.003385663685912732,3180,0.2,66.87719401419163,0.0065742293,0.06044921875,-0.5636944256722927,0.0003
185.86356901000002,346.32,358,655360,320,1828,46.51451110839844,0.45916855335235596,-0.0024138203109032473,3190,0.2,160.35388852059842,0.003783055,0.035693359375,-0.5379442567937076,0.0003
183.96057055,345.9,358,657408,321,1833,3.1047067642211914,0.8000973463058472,0.0006731388595653698,3200,0.2,20.19479734227061,0.007991328,0.10244140625,-0.6159745274111629,0.0003
182.79688974,348.31,358,659456,322,1838,8.731050491333008,0.647483229637146,-0.0009298760793171823,3210,0.2,135.06173424124717,0.0025973849,0.03671875,-0.49391626473516226,0.0003
180.04062297000002,337.67,358,661504,323,1843,118.57356262207031,0.596858024597168,-0.0021791066566947846,3220,0.2,157.43346582353115,0.0027738088,0.04541015625,-0.5185770296491683,0.0003
172.30815947000002,323.83,358,663552,324,1848,24.88158416748047,0.5400545597076416,-0.0007099631489836611,3230,0.2,226.8428075313568,0.0019277104,0.017333984375,-0.5578056543134153,0.0003
168.93874092000001,328.92,359,665600,325,1853,67.82245635986328,0.6775633096694946,-0.006600139720831066,3240,0.2,190.71173425912858,0.0064571733,0.050341796875,-0.5020920248702169,0.0003
168.68007068000003,327.31,359,667648,326,1858,8.784346580505371,0.633257269859314,0.00022226161090657114,3250,0.2,60.23423860520124,0.0026131875,0.044921875,-0.5633422267623246,0.0003
171.42450600000004,326.98,359,669696,327,1863,198.8986358642578,0.6432722806930542,-0.002133567156852223,3260,0.2,174.7831062912941,0.005403305,0.070751953125,-0.5194197932258249,0.0003
168.66943748999998,335.22,359,671744,328,1867,13.593620300292969,0.7955427169799805,-0.005109354923479259,3270,0.2,40.91130757927895,0.0056134583,0.058935546875,-0.5247142847627402,0.0003
164.33349927999998,342.47,359,673792,329,1872,21.59499740600586,0.3343935012817383,-0.004630926682148128,3280,0.2,137.44232013076544,0.0071064024,0.06826171875,-0.5954894464462995,0.0003
161.51562055,347.56,359,675840,330,1877,62.57691192626953,0.3094140291213989,-0.002776259061647579,3290,0.2,148.50101624131202,0.0030146893,0.051220703125,-0.5160618582740426,0.0003
162.17879243999997,349.71,360,677888,331,1882,40.39090347290039,0.735442042350769,-0.001788520968693774,3300,0.2,61.52286713123321,0.006073137,0.070263671875,-0.5807172962464392,0.0003
155.39155125,354.58,360,679936,332,1887,22.819948196411133,0.6070876717567444,-0.00316154516331153,3310,0.2,174.13874271512032,0.007951903,0.072705078125,-0.5593362605199218,0.0003
164.3138002,359.18,360,681984,333,1892,67.23111724853516,0.5621616840362549,-0.0033159352868096905,3320,0.2,158.56573348641396,0.007672115,0.071142578125,-0.6054292282089591,0.0003
159.27266471,366.13,360,684032,334,1897,10.210369110107422,0.732460081577301,-0.0030749635887332262,3330,0.2,42.545836445689204,0.007805876,0.054736328125,-0.5623479073867201,0.0003
161.18956222,368.71,360,686080,335,1902,16.000160217285156,0.8682603240013123,-0.0034852402488468213,3340,0.2,71.66650479137897,0.0063228486,0.0576171875,-0.5411250899545849,0.0003
161.59945409,368.15,360,688128,336,1907,14.145065307617188,0.4882766604423523,-0.00044533004402183,3350,0.2,74.48418164849281,0.0056557227,0.0556640625,-0.5336647117510438,0.0003
161.27064562999996,361.42,360,690176,337,1912,31.974720001220703,0.4684417247772217,-0.005304287894978188,3360,0.2,179.8946075320244,0.0048774164,0.04404296875,-0.48856448335573077,0.0003
159.82235573,361.2,361,692224,338,1916,80.25541687011719,0.5200748443603516,-0.0034447849611751735,3370,0.2,148.58952391147614,0.006956137,0.06708984375,-0.5749908488243818,0.0003
159.74935831,369.83,361,694272,339,1921,28.800086975097656,0.623964786529541,-0.0022319522555335424,3380,0.2,68.635298371315,0.006599533,0.0537109375,-0.6020103880204261,0.0003
156.85382937999998,374.6,361,696320,340,1926,8.286148071289062,0.6632732152938843,-0.0018365882555372083,3390,0.2,34.40375145077705,0.006084376,0.0787109375,-0.5572440991178155,0.0003
160.65226522999998,374.11,361,698368,341,1931,19.12383460998535,0.4276772737503052,-0.0013776389183476566,3400,0.2,146.21626704633235,0.008765625,0.135302734375,-0.6108293544501067,0.0003
158.12254636,379.1,361,700416,342,1936,9.836124420166016,0.870811402797699,-0.0038319920422509313,3410,0.2,56.76879106163979,0.006739231,0.06259765625,-0.5619758036918938,0.0003
162.9862174,387.66,361,702464,343,1940,331.452880859375,0.5507968664169312,-0.002915239408321213,3420,0.2,172.80469980835915,0.0052408865,0.04931640625,-0.5992771053686738,0.0003
166.96501252,379.09,362,704512,344,1945,6.554060459136963,0.727907121181488,-0.002533485101594124,3430,0.2,73.91398787498474,0.0069914674,0.055224609375,-0.5501306531950831,0.0003
163.14793321000002,383.51,362,706560,345,1950,28.9378662109375,0.7898107171058655,-0.0048691730320570056,3440,0.2,91.09754172563552,0.0068689855,0.049560546875,-0.49022709131240844,0.0003
159.37892628999998,374.99,362,708608,346,1955,6.653589725494385,0.8629881739616394,-0.0010185183986322955,3450,0.2,39.65024291574955,0.003983631,0.04541015625,-0.5197048884816468,0.0003
170.5306349,361.94,362,710656,347,1960,103.59779357910156,0.5996328592300415,-0.002511107783357147,3460,0.2,197.42823070287704,0.004265378,0.032861328125,-0.4978660478256643,0.0003
165.75087229000002,358.99,362,712704,348,1964,10.261539459228516,0.8830766677856445,-0.0021935681608738376,3470,0.2,28.672705000638963,0.0060493187,0.063720703125,-0.5448836374096573,0.0003
168.49005418000002,358.34,362,714752,349,1969,29.641876220703125,0.6012014150619507,-0.004115245054708794,3480,0.2,177.40254337787627,0.0046986323,0.03203125,-0.5111924782395363,0.0003
170.75165697000003,370.28,363,716800,350,1974,15.817956924438477,0.4771919846534729,-0.003175594015920069,3490,0.2,102.40867497771978,0.005684384,0.060986328125,-0.6107557114213705,0.0003
170.33608932000004,383.38,363,718848,351,1979,9.039810180664062,0.6144665479660034,-0.00173557889793301,3500,0.2,43.97260497659445,0.0079602515,0.066064453125,-0.5966969307512044,0.0003
162.16960975,370.4,363,720896,352,1984,5.457147121429443,0.6400309801101685,-0.004570144986792002,3510,0.2,33.65640160292387,0.0073903324,0.060302734375,-0.3965618089772761,0.0003
157.28663037,360.1,363,722944,353,1989,185.89256286621094,0.4318004846572876,-0.0004510025377385318,3520,0.2,337.9623549878597,0.004753283,0.04482421875,-0.5019914762116968,0.0003
156.66590402,363.62,363,724992,354,1994,16.04014015197754,0.6203052997589111,-0.004361054662149399,3530,0.2,154.75818992853164,0.0038143052,0.024658203125,-0.5150347532704472,0.0003
162.54052017,357.41,363,727040,355,1999,246.58935546875,0.5024073123931885,-0.0023615375757799484,3540,0.2,277.1377356290817,0.0025145868,0.022607421875,-0.5049537540413439,0.0003
165.04086404999998,342.02,363,729088,356,2004,32.67523956298828,0.7115412950515747,-0.001525093597592786,3550,0.2,96.635249209404,0.0033416406,0.029443359375,-0.4375179784372449,0.0003
165.01458489,340.65,363,731136,357,2009,16.2645263671875,0.763413667678833,-0.004464437092246953,3560,0.2,98.3301572561264,0.006529644,0.053515625,-0.519284815248102,0.0003
172.0734045,335.69,363,733184,358,2014,12.624112129211426,0.8439726829528809,-0.0016047975834226236,3570,0.2,36.330255538225174,0.005131079,0.069140625,-0.5869399049319327,0.0003
171.95789679000006,327.23,364,735232,359,2019,30.463031768798828,0.49388647079467773,-0.0022493628115626053,3580,0.2,179.88481274843215,0.003431824,0.0330078125,-0.49907610565423965,0.0003
170.01085910999998,326.69,364,737280,360,2024,68.3081283569336,0.5654346942901611,-0.001586414992925711,3590,0.2,196.48914604187013,0.0035224785,0.038720703125,-0.5189539673738182,0.0003
174.62068044,322.82,364,739328,361,2029,25.870018005371094,0.691335141658783,-0.001556019883719273,3600,0.2,92.18959805965423,0.0037159775,0.056591796875,-0.510166993457824,0.0003
171.38496929000002,321.15,364,741376,362,2034,8.129834175109863,0.70514976978302,-0.0011448832825408316,3610,0.2,107.88845086693763,0.002788597,0.040771484375,-0.4780275824479759,0.0003
168.81767082,334.83,364,743424,363,2039,151.1928253173828,0.6330676078796387,-0.0032603640633169562,3620,0.2,203.30587900876998,0.005118491,0.047216796875,-0.49929139148443935,0.0003
171.16529512999998,334.32,364,745472,364,2044,1.5429719686508179,0.5525968670845032,0.002339633140945807,3630,0.2,11.05559573546052,0.004937838,0.09140625,-0.611174920015037,0.0003
170.44280003,325.2,364,747520,365,2049,19.467308044433594,0.8036463260650635,-0.0027365852816728874,3640,0.2,67.0869802892208,0.005916192,0.047705078125,-0.5062339053489268,0.0003
171.35563396999999,329.58,364,749568,366,2054,41.622886657714844,0.5914511680603027,-0.0011550115566933527,3650,0.2,111.83052603006362,0.006511948,0.046142578125,-0.5623179991729558,0.0003
181.15594879000002,323.45,365,751616,367,2059,44.82846450805664,0.5739089250564575,-0.0005873967209481634,3660,0.2,58.589420571923256,0.010017436,0.07431640625,-0.4896243358030915,0.0003
185.51204621999997,328.81,365,753664,368,2064,18.287517547607422,0.7588927745819092,-0.0021898590202908963,3670,0.2,56.5788213789463,0.005137896,0.036962890625,-0.42185270944610237,0.0003
183.81346961,338.68,365,755712,369,2069,5.439332485198975,0.78623366355896,-0.0024242861531092786,3680,0.2,36.0261619836092,0.005071547,0.056787109375,-0.4283629354089499,0.0003
182.10686891,332.36,365,757760,370,2074,31.755374908447266,0.45226794481277466,-0.003974424095940776,3690,0.2,191.75249834656717,0.002168743,0.02666015625,-0.46163526074960826,0.0003
181.57398520000007,338.69,365,759808,371,2079,19.677997589111328,0.762729287147522,-0.0028574041556566955,3700,0.2,122.27360693514348,0.0078347,0.11474609375,-0.5888309620320797,0.0003
185.08289594000001,344.39,365,761856,372,2084,79.60770416259766,0.6639723777770996,-0.0029964260989800095,3710,0.2,115.30787225365638,0.0038839222,0.03720703125,-0.48087182315066457,0.0003
186.40936194999995,352.35,365,763904,373,2089,35.04280090332031,0.6785295009613037,-0.004395491586183198,3720,0.2,101.27618876695632,0.007337722,0.08125,-0.48244980731979015,0.0003
179.08065653999998,341.7,365,765952,374,2094,10.147733688354492,0.6347434520721436,-0.0006521778355818242,3730,0.2,43.85723839998245,0.006031515,0.056103515625,-0.5710257986560464,0.0003
182.47844815999997,343.61,365,768000,375,2099,45.47330093383789,0.7211401462554932,-0.005027560229063965,3740,0.2,135.21644068360328,0.005172408,0.06328125,-0.47820253306999805,0.0003
188.26736826000004,344.5,365,770048,376,2104,26.618135452270508,0.6437345743179321,-0.003114207110775169,3750,0.2,111.74037676453591,0.003983253,0.0490234375,-0.5363966778852045,0.0003
181.44822574000003,349.61,366,772096,377,2108,11.198752403259277,0.809150218963623,-0.00016495226591359824,3760,0.2,46.3005579739809,0.004508719,0.0578125,-0.5167014542035758,0.0003
185.95993105999997,358.09,366,774144,378,2113,9.244246482849121,0.34505170583724976,-0.003383668215246871,3770,0.2,120.74373305141926,0.008787921,0.065185546875,-0.5945626176893711,0.0003
182.50429251999995,362.82,366,776192,379,2118,6.188137054443359,0.7659469246864319,0.00010414993448648602,3780,0.2,23.498308604955675,0.0043560606,0.051953125,-0.4423930186778307,0.0003
184.73402651999993,363.13,366,778240,380,2123,124.41881561279297,0.7892438173294067,-0.004123825317947194,3790,0.2,53.19475864768028,0.0032813316,0.066796875,-0.5544799192808568,0.0003
182.72135047000003,357.07,366,780288,381,2128,43.3197135925293,0.8051377534866333,-0.0023659505837713367,3800,0.2,88.70008686482906,0.011525879,0.089111328125,-0.5164416438899935,0.0003
183.14676771000003,372.4,366,782336,382,2133,118.85735321044922,0.7410036325454712,-0.001235331101634074,3810,0.2,144.17849129140376,0.0019499145,0.03134765625,-0.5897434306330979,0.0003
181.79097545000002,366.66,366,784384,383,2139,31.842716217041016,0.8001574277877808,-0.0028290294692851605,3820,0.2,49.53190895318985,0.01159328,0.17080078125,-0.5962691771797836,0.0003
181.57304495,367.86,366,786432,384,2145,62.222110748291016,0.3802145719528198,-0.004568302285042592,3830,0.2,270.1144441843033,0.004416094,0.0408203125,-0.550542461592704,0.0003
181.32689900999998,373.79,366,788480,385,2153,6.392209529876709,0.8244977593421936,-0.0021260729379719125,3840,0.2,38.623885574936864,0.0040756976,0.05029296875,-0.607753011956811,0.0003
173.91352176000004,360.44,365,790528,386,2161,41.52657699584961,0.5984848141670227,-0.0032610715454211457,3850,0.2,59.473474903404714,0.006758901,0.047607421875,-0.6178843650966883,0.0003
178.33733131999998,366.69,365,792576,387,2169,62.28351593017578,0.7498536109924316,-0.009340752620482817,3860,0.2,169.92665576934814,0.0075184684,0.080322265625,-0.48745944248512385,0.0003
186.05250731,365.62,365,794624,388,2175,169.94204711914062,0.6506425142288208,-0.0021367118795751596,3870,0.2,136.91363807916642,0.005286387,0.04208984375,-0.47673350777477025,0.0003
188.91412444999997,367.27,365,796672,389,2181,13.56072998046875,0.7512272596359253,-0.0018557720584794879,3880,0.2,46.09961348772049,0.0054658726,0.033447265625,-0.5026136212050915,0.0003
183.50121309000002,363.68,365,798720,390,2187,7.431700706481934,0.8353658318519592,-0.002270022229640745,3890,0.2,37.33725508153439,0.005893032,0.063330078125,-0.5531849780119955,0.0003
187.26797538,362.45,365,800768,391,2192,23.552705764770508,0.6275584101676941,-0.007432241184869781,3900,0.2,130.737451338768,0.0066100876,0.06689453125,-0.5616677277721465,0.0003
187.97522160000005,360.74,365,802816,392,2198,34.295570373535156,0.7663664817810059,-0.0016803858525236137,3910,0.2,98.85422664284707,0.0037040545,0.047802734375,-0.5209834022447467,0.0003
184.74037861000005,368.2,365,804864,393,2204,17.50556755065918,0.9266499280929565,-0.0031118306374992243,3920,0.2,100.97476073503495,0.0032160832,0.0392578125,-0.4115877688862383,0.0003
185.58392513,371.31,364,806912,394,2211,53.464508056640625,0.904295802116394,-0.0058664256910560654,3930,0.2,70.03307206332684,0.0051192944,0.065673828125,-0.4477129755541682,0.0003
184.38736999,356.3,364,808960,395,2218,96.6201171875,0.7368885278701782,-0.0041252084163716065,3940,0.2,122.96904472112655,0.005338771,0.040185546875,-0.49715314684435724,0.0003
181.82409581000005,349.23,364,811008,396,2227,36.245609283447266,0.7247764468193054,-0.0020086188218556345,3950,0.2,92.26129723787308,0.0078363465,0.062841796875,-0.478772375639528,0.0003
185.55099352999997,342.28,363,813056,397,2233,86.25755310058594,0.5906537771224976,-0.00231395005248487,3960,0.2,240.93500200510024,0.0037428704,0.033154296875,-0.514782695285976,0.0003
187.6171946,329.43,363,815104,398,2241,74.75997924804688,0.8617105484008789,-0.002519159417715855,3970,0.2,88.43319483995438,0.0031675347,0.05078125,-0.49517677100375296,0.0003
