time/fps,time/time_elapsed,time/iterations,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,train/clip_range,train/loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/approx_kl,train/value_loss,train/entropy_loss,train/learning_rate,train/n_updates,train/std
140,482,33,1135.6949152542372,67584,-91.41442822033898,0.2,0.05293876677751541,0.6828539967536926,-0.008000683228601702,0.08642578125,0.008423651,0.09522391349310055,-4.487035946547985,0.0003,320,0.7415242195129395
140,497,34,1143.4333333333334,69632,-90.57134228333332,0.2,0.0328587107360363,0.8242164254188538,-0.01546176761330571,0.13203125,0.010969932,0.09485058343270794,-4.458717489242554,0.0003,330,0.7357616424560547
139,512,35,1150.9180327868853,71680,-89.66322598360655,0.2,0.049323637038469315,0.7573730945587158,-0.012108288699528203,0.113330078125,0.0094452575,0.13840170348994435,-4.4329379260540005,0.0003,340,0.7326287031173706
139,527,36,1165.1746031746031,73728,-87.84069777777776,0.2,0.06461632996797562,0.7477759718894958,-0.01286851407494396,0.13369140625,0.011537498,0.13560512794647367,-4.416685537993908,0.0003,350,0.7293204069137573
139,542,37,1171.96875,75776,-86.86011468749999,0.2,0.038008254021406174,0.7662991285324097,-0.011204973327403422,0.112109375,0.0074374983,0.13186051743105054,-4.3751402899622915,0.0003,360,0.7184156179428101
139,557,38,1178.553846153846,77824,-85.90188999999998,0.2,0.07276888936758041,0.8324154615402222,-0.01415176214359235,0.14482421875,0.01167542,0.1252211500192061,-4.306670399010182,0.0003,370,0.7050918340682983
139,572,39,1191.134328358209,79872,-83.91491747761192,0.2,0.06193946301937103,0.8268086910247803,-0.011159833581768908,0.122314453125,0.011335609,0.16143564076628536,-4.246247692406177,0.0003,380,0.6967005729675293
137,597,40,1197.1470588235295,81920,-82.80122354411762,0.2,0.08139581978321075,0.7541167736053467,-0.012355991848744452,0.102587890625,0.009515168,0.2274996679741889,-4.201724877953529,0.0003,390,0.6903340816497803
136,613,41,1202.9855072463768,83968,-81.54260185507243,0.2,0.07628136873245239,0.8150288462638855,-0.011717011641303543,0.13916015625,0.011252785,0.16792209951672704,-4.185145954787731,0.0003,400,0.6900492906570435
136,629,42,1208.6571428571428,86016,-80.28295367142854,0.2,0.09486638754606247,0.8579756021499634,-0.01370773403905332,0.133154296875,0.011578818,0.19610770682338624,-4.167481082677841,0.0003,410,0.6843456029891968
136,645,43,1219.5277777777778,88064,-77.76418287499999,0.2,0.08054295182228088,0.8332217931747437,-0.012746633638744242,0.13505859375,0.011401327,0.18361081138718874,-4.134361393749714,0.0003,420,0.6800015568733215
135,663,44,1224.7397260273972,90112,-76.42102124657532,0.2,0.032558660954236984,0.8503026962280273,-0.009318996750516817,0.10693359375,0.009273247,0.1904643374029547,-4.087933292984962,0.0003,430,0.6682974100112915
135,678,45,1214.2533333333333,92160,-75.61328713333332,0.2,0.08944690972566605,0.8650662302970886,-0.010977194129372947,0.1396484375,0.009215967,0.20686172316782175,-4.03405459523201,0.0003,440,0.6612144112586975
135,696,46,1219.328947368421,94208,-74.1931046973684,0.2,0.11699164658784866,0.49040675163269043,-0.006974363210611045,0.090478515625,0.008673685,11.990990329207852,-4.006494002044201,0.0003,450,0.6586204171180725
135,712,47,1229.0897435897436,96256,-71.3846706153846,0.2,0.09105778485536575,0.8045881986618042,-0.014147821755614132,0.14384765625,0.014522788,0.23293802398256958,-3.9595504477620125,0.0003,460,0.6476031541824341
135,725,48,1233.7848101265822,98304,-69.77049450632909,0.2,0.11599220335483551,0.8625937104225159,-0.014590680121909828,0.16357421875,0.012583578,0.26616757730953394,-3.8877979055047036,0.0003,470,0.6362736821174622
135,741,49,1238.3625,100352,-68.245814175,0.2,0.09619861096143723,0.8665493130683899,-0.013117810574476607,0.136328125,0.011944255,0.3011015226133168,-3.824039089679718,0.0003,480,0.6270866394042969
135,752,50,1247.1829268292684,102400,-65.37728578048781,0.2,0.04589470848441124,0.9035552740097046,-0.010243415259174072,0.146337890625,0.010543752,0.16934667136520148,-3.7821722105145454,0.0003,490,0.6235924959182739
136,763,51,1251.433734939759,104448,-63.9167748433735,0.2,0.04876774549484253,0.8797135949134827,-0.012808977736858651,0.14814453125,0.012360053,0.23389931484125553,-3.757072475552559,0.0003,500,0.6196118593215942
137,775,52,1255.5833333333333,106496,-62.32765077380953,0.2,0.07627377659082413,0.8898979425430298,-0.007641987732495181,0.13330078125,0.013256079,0.2063190384535119,-3.7181348517537116,0.0003,510,0.6130270957946777
137,789,53,1259.6352941176472,108544,-60.606385035294124,0.2,0.10405170917510986,0.8929792642593384,-0.01074943905696273,0.114306640625,0.009869965,0.20655910165514796,-3.6696335941553118,0.0003,520,0.6046881079673767
135,815,54,1267.4597701149426,110592,-57.53911551724138,0.2,0.08090990781784058,0.9069977402687073,-0.015111608800361864,0.173291015625,0.014418781,0.17347554748412222,-3.6088361710309984,0.0003,530,0.5951104164123535
135,831,55,1271.2386363636363,112640,-55.83776113636364,0.2,0.11870358139276505,0.9001019597053528,-0.00971047202765476,0.145068359375,0.013065686,0.22603654267732054,-3.5572075232863427,0.0003,540,0.5897179841995239
134,849,56,1274.9325842696628,114688,-54.25778489887641,0.2,0.06617829203605652,0.9082918763160706,-0.009873997277463787,0.1435546875,0.012183219,0.2008324455237016,-3.5290312349796293,0.0003,550,0.5856830477714539
135,864,57,1282.076923076923,116736,-50.952417373626375,0.2,0.022811129689216614,0.9178428649902344,-0.013210437075758818,0.1380859375,0.013317224,0.1902228858554736,-3.4954985000193117,0.0003,560,0.5800291895866394
135,879,58,1285.5326086956522,118784,-49.56805294565218,0.2,0.05282052233815193,0.8937095403671265,-0.013223293202463538,0.146142578125,0.009221498,0.21691489699296654,-3.464246717840433,0.0003,570,0.5761882662773132
134,895,59,1288.9139784946237,120832,-47.9335994623656,0.2,0.07030373811721802,0.9231752753257751,-0.00753061365976464,0.12890625,0.010895027,0.20825808306690305,-3.423670579493046,0.0003,580,0.5689509510993958
134,911,60,1292.223404255319,122880,-46.34116645744681,0.2,0.06440110504627228,0.9274725914001465,-0.01436787084385287,0.172314453125,0.014505943,0.20707965805195272,-3.3846548557281495,0.0003,590,0.5638470649719238
134,928,61,1298.6354166666667,124928,-42.955324177083334,0.2,0.11470533162355423,0.9164673089981079,-0.009677147332695313,0.117333984375,0.011003016,0.28094956651329994,-3.3359305113554,0.0003,600,0.5561985969543457
134,943,62,1301.7422680412371,126976,-41.2149227628866,0.2,0.057582538574934006,0.9441731572151184,-0.011608910327777267,0.135986328125,0.013173796,0.16848611554596574,-3.275324319303036,0.0003,610,0.5475119948387146
134,960,63,1304.7857142857142,129024,-39.72792751020408,0.2,0.14789846539497375,0.9252528548240662,-0.011715181992622092,0.146484375,0.0112739615,0.30586445177905264,-3.2347692057490347,0.0003,620,0.5439220070838928
134,974,64,1310.69,131072,-36.86573893,0.2,0.07719626277685165,0.9344187378883362,-0.012213287828490137,0.16376953125,0.013626208,0.3304123668000102,-3.215968086570501,0.0003,630,0.5418543815612793
134,987,65,1323.11,133120,-35.734292200000006,0.2,0.14657755196094513,0.8752893209457397,-0.01708709947124589,0.18671875,0.013657303,0.45162521130405364,-3.216740594059229,0.0003,640,0.5432242155075073
135,999,66,1331.03,135168,-32.902258970000005,0.2,1.5103269815444946,0.6951768398284912,-0.014487906228168868,0.108740234375,0.013692072,20.48712198883295,-3.226097586750984,0.0003,650,0.5446242690086365
135,1010,67,1335.12,137216,-30.907690520000003,0.2,15.39248275756836,0.8380943536758423,-0.007081262345309369,0.082080078125,0.0076815234,12.419002790562809,-3.2358994774520395,0.0003,660,0.545432984828949
136,1021,68,1350.06,139264,-28.63115837,0.2,2.7456836700439453,0.8470544815063477,-0.013019604393048213,0.109765625,0.011281514,15.291653925180436,-3.235866766422987,0.0003,670,0.5450078845024109
136,1033,69,1350.06,141312,-26.438192820000005,0.2,0.13171257078647614,0.8097131848335266,-0.009243310334568378,0.19638671875,0.014087678,0.31411723447963597,-3.2249815091490746,0.0003,680,0.5430654883384705
136,1046,70,1365.56,143360,-23.945612600000004,0.2,0.11436919867992401,0.9202426671981812,-0.008779964220593683,0.161572265625,0.013577334,0.16784369773231447,-3.2020186416804792,0.0003,690,0.5398550629615784
136,1061,71,1381.02,145408,-19.517955299999997,0.2,0.027431534603238106,0.946452796459198,-0.016476594901178032,0.217578125,0.01428684,0.15363030447624623,-3.147855219244957,0.0003,700,0.5310075283050537
137,1074,72,1375.46,147456,-18.788438659999997,0.2,0.10055980086326599,0.9278672933578491,-0.01340054716274608,0.180859375,0.017153665,0.23187228045426309,-3.09160085991025,0.0003,710,0.5238602757453918
137,1087,73,1375.46,149504,-13.97504561,0.2,13.93110179901123,0.8558230400085449,-0.010132291074842214,0.090283203125,0.010323034,14.222925963439048,-3.073802907764912,0.0003,720,0.5257629156112671
137,1099,74,1375.46,151552,-11.893477339999999,0.2,0.09833551943302155,0.7924918532371521,-0.011647607563645579,0.162744140625,0.012704878,0.37362416470423343,-3.044703957438469,0.0003,730,0.5161340832710266
138,1109,75,1390.85,153600,-9.469355120000001,0.2,0.09844110161066055,0.9341893792152405,-0.010536739093367942,0.193603515625,0.01316534,0.20589971845038235,-2.9956336759030817,0.0003,740,0.5134841203689575
138,1121,76,1414.53,155648,-5.865369520000002,0.2,0.12884604930877686,0.9195284843444824,-0.011119899628101847,0.159521484375,0.013830222,0.3005729586817324,-2.982936841994524,0.0003,750,0.5122497081756592
139,1133,77,1430.0,157696,-3.5426263799999993,0.2,0.16229508817195892,0.9006151556968689,-0.003785585073637776,0.1208984375,0.010995926,4.919780682679265,-2.97908191382885,0.0003,760,0.5126044750213623
139,1144,78,1445.3,159744,-0.8312909999999997,0.2,0.034437377005815506,0.9248086810112,-0.012305257382104173,0.1951171875,0.016451057,0.1704711995087564,-2.9670137599110604,0.0003,770,0.5094693899154663
140,1155,79,1433.74,161792,2.05302731,0.2,0.34403741359710693,0.9303104877471924,-0.009090053016552701,0.15087890625,0.018982943,0.8953179678414017,-2.943766425549984,0.0003,780,0.5067968368530273
140,1165,80,1406.28,163840,4.366225140000001,0.2,5.975414276123047,0.9080387353897095,-0.007439157576300204,0.13486328125,0.010430026,5.205363596137613,-2.9355552420020103,0.0003,790,0.5074016451835632
140,1176,81,1397.37,165888,7.003110830000001,0.2,2.301908493041992,0.9283974170684814,-0.009643061860697345,0.11318359375,0.011619472,18.04513673223555,-2.936969667673111,0.0003,800,0.50747150182724
140,1198,82,1412.65,167936,12.07044631,0.2,5.265778064727783,0.90654456615448,-0.007573243952356279,0.137109375,0.011814074,13.761630742996932,-2.9373252339661122,0.0003,810,0.5076370239257812
140,1213,83,1422.61,169984,13.530212939999998,0.2,0.19047664105892181,0.8243180513381958,-0.008268530381610618,0.20302734375,0.0142032895,0.4322252692654729,-2.924665333330631,0.0003,820,0.5043702721595764
140,1224,84,1431.87,172032,16.86140535,0.2,5.9067206382751465,0.9466244578361511,-0.004331811927841045,0.112939453125,0.00901369,10.452302807942033,-2.9126293547451496,0.0003,830,0.5050345659255981
140,1235,85,1431.87,174080,19.122758179999998,0.2,0.5372500419616699,0.9261536598205566,-0.006182286998955533,0.12666015625,0.010470808,11.85607866924256,-2.907202388346195,0.0003,840,0.5028396844863892
141,1246,86,1410.77,176128,21.94939799,0.2,0.4670306146144867,0.7205092906951904,-0.004912220963160507,0.214892578125,0.017638374,1.0962642627302557,-2.884869237989187,0.0003,850,0.500207245349884
141,1258,87,1410.77,178176,24.35325918,0.2,5.868263244628906,0.9346568584442139,-0.0071827389736427,0.09404296875,0.008819552,11.410259807109833,-2.8726324155926704,0.0003,860,0.4985756278038025
141,1269,88,1410.77,180224,26.77753179,0.2,0.17296016216278076,0.7350276708602905,-0.007682539899542462,0.20263671875,0.016911123,0.5795680020004511,-2.8380170561373235,0.0003,870,0.49324938654899597
142,1281,89,1392.01,182272,30.25787041,0.2,0.11169005930423737,0.8471421599388123,-0.012060098345682491,0.24150390625,0.020489506,0.5146453301887959,-2.801892126351595,0.0003,880,0.4892968535423279
142,1293,90,1380.56,184320,32.48081509,0.2,2.299478769302368,0.8757417798042297,-0.0031500043318374083,0.1134765625,0.007880675,7.0486262936145065,-2.789947326481342,0.0003,890,0.48982542753219604
142,1304,91,1367.5,186368,34.83129529,0.2,7.190525531768799,0.8824408650398254,-0.005820303823566064,0.098681640625,0.0097300485,22.558802789449693,-2.79603730738163,0.0003,900,0.4902808964252472
143,1315,92,1352.73,188416,36.9437878,0.2,2.843127727508545,0.9185531139373779,-0.008299707836704329,0.14296875,0.012816642,12.734238673001528,-2.788139757514,0.0003,910,0.48840266466140747
143,1327,93,1335.48,190464,37.8099257,0.2,0.8919088244438171,0.9058516025543213,-0.004619076254311949,0.15146484375,0.00975924,12.766018156893551,-2.7783328250050543,0.0003,920,0.4878387153148651
143,1341,94,1335.48,192512,39.93299691,0.2,7.221117973327637,0.9409430027008057,-0.009949706625775434,0.127978515625,0.013235178,17.684409828484057,-2.7801854640245436,0.0003,930,0.4896007776260376
143,1356,95,1335.48,194560,43.83931033000001,0.2,0.26310431957244873,0.4309648871421814,-0.006248887430410832,0.185302734375,0.014796812,1.1114940986968578,-2.778084768354893,0.0003,940,0.48836928606033325
143,1372,96,1335.48,196608,45.93769769000001,0.2,0.2990664839744568,0.8687559366226196,-0.007897575836977921,0.192724609375,0.017424408,0.40962074836716056,-2.7675022676587107,0.0003,950,0.4865194261074066
142,1389,97,1330.51,198656,47.588849660000015,0.2,0.1002371609210968,0.915071964263916,-0.012034531074459665,0.2107421875,0.017855445,0.24333278881385922,-2.7325263015925882,0.0003,960,0.48063433170318604
142,1407,98,1330.51,200704,49.691634840000006,0.2,6.896649360656738,0.8877630829811096,-0.00765974891546648,0.106396484375,0.008990337,20.407489638403057,-2.7117148764431476,0.0003,970,0.48112455010414124
142,1425,99,1330.51,202752,51.72755307000001,0.2,0.35187625885009766,0.7282774448394775,-0.00961421091487864,0.180078125,0.013020776,0.6524066526908427,-2.680380406230688,0.0003,980,0.47347086668014526
142,1440,100,1330.51,204800,53.731975309999996,0.2,0.1499953716993332,0.8648024797439575,-0.012605312239611522,0.217529296875,0.016808739,0.3497762653976679,-2.620786679536104,0.0003,990,0.46714282035827637
141,1457,101,1330.51,206848,57.399670699999994,0.2,0.1978381872177124,0.799941897392273,-0.01119140304508619,0.201416015625,0.01727952,0.57771001663059,-2.5850966311991215,0.0003,1000,0.46423399448394775
141,1473,102,1320.74,208896,59.2372782,0.2,0.08328288793563843,0.8779259920120239,-0.008633318811189384,0.16953125,0.01635326,0.32292837630957366,-2.553667502105236,0.0003,1010,0.4604138135910034
141,1489,103,1320.74,210944,61.03682019,0.2,1.6147770881652832,0.9300985336303711,-0.00923002109338995,0.144091796875,0.01315367,3.2335008285939693,-2.5453871220350264,0.0003,1020,0.4621277153491974
